DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
221918167;12/20/2022 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   ;12/19/2020 12:00:00 AM;1900;19;1966;27;F;OTHER PLACE OF WORSHIP                      ;               ;IC;1;330;0344 1307 0352 1822 1302 1609;H;740;;Invest Cont;14300    TUPPER                       ST
221906797;03/10/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;06/30/2020 12:00:00 AM;700;19;1917;28;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0913 0377 0555;H;501;;Invest Cont;14000    ASTORIA                      ST
201909255;04/29/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        ;04/28/2020 12:00:00 AM;1700;19;1952;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;9900    SEPULVEDA                    BL
231907171;03/21/2023 12:00:00 AM;Mission    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);03/15/2020 12:00:00 AM;1200;19;1983;14;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO;2;812;1259 1801 1817 0913 0503;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;8500    COLUMBUS                     AV
231916568;11/13/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1510;19;1988;50;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0377 1822;H;501;;Invest Cont;13100    REEDLEY                      ST
231907935;04/11/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;09/24/2020 12:00:00 AM;1100;19;1988;45;F;PARKING LOT                                 ;               ;IC;2;740;0329;H;108;;Invest Cont;8200    ALLOTT                       AV
201909450;05/05/2020 12:00:00 AM;Mission    ;ARSON                                                   ;05/05/2020 12:00:00 AM;430;19;1987;42;F;DRIVEWAY                                    ;               ;IC;1;648;;H;104;;Invest Cont;8800    MURIETTA                     AV
221912349;07/11/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;10/14/2020 12:00:00 AM;1010;19;1925;55;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0917;F;501;;Invest Cont;14600    TUNDRA                       DR
221916217;10/28/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;12/23/2020 12:00:00 AM;1;19;1912;58;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;;H;501;;Invest Cont;13600    DE GARMO                     AV
221912361;07/24/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;02/24/2020 12:00:00 AM;1200;19;1983;42;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822;B;501;;Invest Cont;8500    COLUMBUS                     AV
221907277;03/21/2022 12:00:00 AM;Mission    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;10/18/2020 12:00:00 AM;1400;19;1971;32;F;STREET                                      ;               ;AA;2;956;1814;H;101;;Adult Arrest;NORDHOFF
231905574;02/07/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   ;02/03/2020 12:00:00 AM;2000;19;1969;23;F;STREET                                      ;500;IC;1;330;0344;H;101;UNKNOWN WEAPON/OTHER WEAPON;Invest Cont;9200    ARLETA                       AV
221906061;02/19/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;08/20/2020 12:00:00 AM;820;19;1961;33;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0930;W;501;;Invest Cont;15500    NORDHOFF                     ST
231905889;02/13/2023 12:00:00 AM;Mission    ;ROBBERY                                                 ;09/18/2020 12:00:00 AM;1;19;1964;18;F;SINGLE FAMILY DWELLING                      ;102;IC;1;210;0344 0449 0421 1822 1281 2058 0903 1510 1100 0363;H;501;HAND GUN;Invest Cont;14700    GLEDHILL                     ST
