DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
210400787;05/14/2021 12:00:00 AM;Hollenbeck ;BURGLARY FROM VEHICLE, ATTEMPTED                        ;05/13/2021 12:00:00 AM;2000;4;462;36;F;STREET                                      ;               ;IC;1;410;1300 1402;H;101;;Invest Cont;500 S  BOYLE                        AV
210408008;04/26/2021 12:00:00 AM;Hollenbeck ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;04/25/2021 12:00:00 AM;1430;4;424;63;M;BUS STOP                                    ;               ;IC;1;440;0344 0910;B;124;;Invest Cont;BROADWAY
210410501;07/09/2021 12:00:00 AM;Hollenbeck ;VEHICLE - STOLEN                                        ;07/08/2021 12:00:00 AM;1600;4;497;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;2800 E  OLYMPIC                      BL
210415332;11/27/2021 12:00:00 AM;Hollenbeck ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;11/26/2021 12:00:00 AM;1925;4;479;52;M;PARKING LOT                                 ;307;IC;1;230;1218 0416 0913;H;108;VEHICLE;Invest Cont;3600    WHITTIER                     BL
210414479;11/01/2021 12:00:00 AM;Hollenbeck ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;10/29/2021 12:00:00 AM;1;4;423;21;F;TOW YARD*                                   ;               ;IC;2;740;0329 1307;H;151;;Invest Cont;1700    WORKMAN                      ST
210405881;02/21/2021 12:00:00 AM;Hollenbeck ;THEFT PLAIN - ATTEMPT                                   ;02/21/2021 12:00:00 AM;745;4;422;0;M;MARKET                                      ;               ;AO;1;441;1309;W;402;;Adult Other;3000 N  BROADWAY
210414179;10/23/2021 12:00:00 AM;Hollenbeck ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;10/23/2021 12:00:00 AM;945;4;453;48;M;SINGLE FAMILY DWELLING                      ;400;AO;1;440;0344 0360;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;1500    BRIDGE                       ST
220404238;01/08/2022 12:00:00 AM;Hollenbeck ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;12/27/2021 12:00:00 AM;2000;4;428;0; ;STREET                                      ;               ;IC;1;420;;;101;;Invest Cont;2800    PHELPS                       AV
210415183;11/14/2021 12:00:00 AM;Hollenbeck ;SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT        ;11/14/2021 12:00:00 AM;2015;4;422;29;F;STREET                                      ;102;IC;1;250;1300;X;101;HAND GUN;Invest Cont;GRIFFIN
220415517;11/18/2022 12:00:00 AM;Hollenbeck ;THEFT OF IDENTITY                                       ;03/18/2021 12:00:00 AM;1000;4;409;20;M;BANK                                        ;               ;IC;2;354;0100;H;602;;Invest Cont;3600    BARRETT                      RD
210406340;03/05/2021 12:00:00 AM;Hollenbeck ;VEHICLE - STOLEN                                        ;03/05/2021 12:00:00 AM;100;4;439;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;VALLEY                       BL
210404127;01/04/2021 12:00:00 AM;Hollenbeck ;BATTERY - SIMPLE ASSAULT                                ;01/04/2021 12:00:00 AM;1630;4;455;16;M;PARK/PLAYGROUND                             ;400;AO;2;624;1822 0416;H;109;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;700 N  STATE                        ST
210411667;08/11/2021 12:00:00 AM;Hollenbeck ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;08/10/2021 12:00:00 AM;700;4;415;0; ;STREET                                      ;               ;IC;1;420;;;101;;Invest Cont;2400    WORKMAN                      ST
210404900;01/24/2021 12:00:00 AM;Hollenbeck ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;01/24/2021 12:00:00 AM;100;4;461;29;M;STREET                                      ;109;IC;1;230;1822 1100 1300 0302 0450 1407;W;101;SEMI-AUTOMATIC PISTOL;Invest Cont;MISSION
210411017;07/24/2021 12:00:00 AM;Hollenbeck ;VEHICLE - STOLEN                                        ;07/23/2021 12:00:00 AM;1745;4;453;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;STATE                        ST
210409110;05/28/2021 12:00:00 AM;Hollenbeck ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;05/28/2021 12:00:00 AM;1530;4;497;46;M;STREET                                      ;201;IC;1;230;1822 1309 0334 0421 0445;H;101;KNIFE WITH BLADE OVER 6 INCHES IN LENGTH;Invest Cont;OLYMPIC
210406785;03/18/2021 12:00:00 AM;Hollenbeck ;VEHICLE - STOLEN                                        ;03/16/2021 12:00:00 AM;1700;4;488;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;1100 S  CONCORD                      ST
210410124;06/28/2021 12:00:00 AM;Hollenbeck ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;06/14/2021 12:00:00 AM;1800;4;417;46;F;STREET                                      ;               ;IC;1;420;0344;W;101;;Invest Cont;3000    PYRITES                      ST
210410544;07/10/2021 12:00:00 AM;Hollenbeck ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;07/10/2021 12:00:00 AM;900;4;412;21;F;SINGLE FAMILY DWELLING                      ;400;AA;1;236;2000 1814 0416 0446 0408 0913 1402;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Arrest;200 N  AVENUE 25
210413402;09/30/2021 12:00:00 AM;Hollenbeck ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;09/30/2021 12:00:00 AM;2050;4;409;24;F;STREET                                      ;               ;IC;2;740;0329 1300 1307;H;101;;Invest Cont;HUNTINGTON
210401250;12/17/2021 12:00:00 AM;Hollenbeck ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;12/17/2021 12:00:00 AM;1610;4;487;44;M;STREET                                      ;304;AO;1;230;1402 0416 0408 0445 0913;W;101;CLUB/BAT;Adult Other;POMONA                       FY
210405019;01/28/2021 12:00:00 AM;Hollenbeck ;BATTERY - SIMPLE ASSAULT                                ;01/27/2021 12:00:00 AM;515;4;451;62;F;MTA - GOLD LINE - PICO/ALISO                ;400;IC;2;624;0910 1822 0416 1202;B;964;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;1300 E  1ST                          ST
210408200;05/02/2021 12:00:00 AM;Hollenbeck ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;05/02/2021 12:00:00 AM;26;4;464;27;F;STREET                                      ;               ;IC;2;740;0329 0311;B;101;;Invest Cont;1ST                          ST
210413481;10/02/2021 12:00:00 AM;Hollenbeck ;BURGLARY                                                ;10/02/2021 12:00:00 AM;1900;4;471;0;X;OTHER BUSINESS                              ;               ;IC;1;310;1609 0321;X;203;;Invest Cont;1500 E  4TH                          ST
210410211;07/01/2021 12:00:00 AM;Hollenbeck ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;06/30/2021 12:00:00 AM;2200;4;457;28;M;LAUNDROMAT                                  ;207;IC;1;230;1822 0334 0411;H;222;OTHER KNIFE;Invest Cont;2800 E  CESAR E CHAVEZ               AV
210410949;07/21/2021 12:00:00 AM;Hollenbeck ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;07/21/2021 12:00:00 AM;1600;4;409;0;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);500;IC;2;740;0329;X;502;UNKNOWN WEAPON/OTHER WEAPON;Invest Cont;5100    HUNTINGTON                   DR
210413143;09/23/2021 12:00:00 AM;Hollenbeck ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;09/23/2021 12:00:00 AM;858;4;407;65;F;OTHER RESIDENCE                             ;               ;IC;2;740;0329;H;504;;Invest Cont;3700    COLLIS                       AV
210413741;10/09/2021 12:00:00 AM;Hollenbeck ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;10/07/2021 12:00:00 AM;1200;4;469;39;F;STREET                                      ;               ;IC;1;420;0344;H;101;;Invest Cont;3400    GLEASON                      AV
210412242;08/27/2021 12:00:00 AM;Hollenbeck ;BATTERY - SIMPLE ASSAULT                                ;08/27/2021 12:00:00 AM;1430;4;499;38;M;OTHER BUSINESS                              ;400;AO;2;624;0447 0913;H;203;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;3600 E  OLYMPIC                      BL
210415290;11/25/2021 12:00:00 AM;Hollenbeck ;VIOLATION OF RESTRAINING ORDER                          ;11/25/2021 12:00:00 AM;830;4;497;64;F;SINGLE FAMILY DWELLING                      ;               ;AO;2;901;2004 2038;H;501;;Adult Other;3300    HUNTER                       ST
210406314;03/05/2021 12:00:00 AM;Hollenbeck ;VEHICLE - STOLEN                                        ;03/05/2021 12:00:00 AM;700;4;428;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;4900    GAMBIER                      ST
210409537;06/11/2021 12:00:00 AM;Hollenbeck ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;06/08/2021 12:00:00 AM;700;4;471;34;F;PARKING LOT                                 ;               ;IC;1;420;1300 1302 0344;B;108;;Invest Cont;500 S  CLARENCE                     ST
210411603;08/09/2021 12:00:00 AM;Hollenbeck ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;08/07/2021 12:00:00 AM;749;4;463;53;M;POLICE FACILITY                             ;511;AO;2;930;0421 1822 0422;H;726;VERBAL THREAT;Adult Other;2100 E  1ST                          ST
210413653;10/07/2021 12:00:00 AM;Hollenbeck ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;10/02/2021 12:00:00 AM;1815;4;464;28;F;PORCH, RESIDENTIAL                          ;               ;IC;1;440;0344;H;119;;Invest Cont;200 N  CHICAGO                      ST
210411369;08/03/2021 12:00:00 AM;Hollenbeck ;BURGLARY                                                ;08/03/2021 12:00:00 AM;120;4;497;0;X;OTHER BUSINESS                              ;               ;IC;1;310;0325 1822;X;203;;Invest Cont;1400 S  LORENA                       ST
210410369;07/06/2021 12:00:00 AM;Hollenbeck ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;07/02/2021 12:00:00 AM;1800;4;422;0;M;SPECIALTY SCHOOL/OTHER                      ;               ;IC;2;745;0329;W;729;;Invest Cont;2100    SICHEL                       ST
210410808;07/18/2021 12:00:00 AM;Hollenbeck ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;07/17/2021 12:00:00 AM;2200;4;489;36;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC;2;626;2000 0913 1813 1241 0400;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;3100    AINTREE                      LN
210407699;04/16/2021 12:00:00 AM;Hollenbeck ;BATTERY - SIMPLE ASSAULT                                ;04/16/2021 12:00:00 AM;2030;4;424;55;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC;2;624;2002 0913 0446;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;2000    LINCOLN PARK                 AV
210413679;10/07/2021 12:00:00 AM;Hollenbeck ;ROBBERY                                                 ;10/07/2021 12:00:00 AM;1755;4;449;33;M;STREET                                      ;102;AA;1;210;1407 1419 0302 0344 0906;H;101;HAND GUN;Adult Arrest;1100    STONE                        ST
210414058;10/19/2021 12:00:00 AM;Hollenbeck ;VEHICLE - STOLEN                                        ;10/19/2021 12:00:00 AM;100;4;457;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;2700    MALABAR                      ST
210408612;05/13/2021 12:00:00 AM;Hollenbeck ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;05/12/2021 12:00:00 AM;2115;4;497;0;M;OTHER BUSINESS                              ;               ;IC;2;745;0329;X;203;;Invest Cont;3200    ESTRADA                      ST
210410113;06/27/2021 12:00:00 AM;Hollenbeck ;TRESPASSING                                             ;06/27/2021 12:00:00 AM;2107;4;439;63;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;888;1501 2004;H;501;;Invest Cont;5000    OSULLIVAN                    DR
210410729;07/14/2021 12:00:00 AM;Hollenbeck ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;07/14/2021 12:00:00 AM;2342;4;459;26;M;SINGLE FAMILY DWELLING                      ;500;IC;1;230;1822 1100 1407 0430 0906;H;501;UNKNOWN WEAPON/OTHER WEAPON;Invest Cont;3100    FAIRMOUNT                    ST
