DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
232011977;06/23/2023 12:00:00 AM;Olympic    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;06/23/2023 12:00:00 AM;30;20;2024;41;F;ENTERTAINMENT/COMEDY CLUB (OTHER)           ;               ;IC
232010946;05/31/2023 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;05/31/2023 12:00:00 AM;900;20;2044;30;M;VEHICLE, PASSENGER/TRUCK                    ;               ;IC
232014445;08/21/2023 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;08/21/2023 12:00:00 AM;825;20;2014;33;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
232013147;07/21/2023 12:00:00 AM;Olympic    ;BURGLARY                                                ;07/21/2023 12:00:00 AM;1115;20;2004;60;M;SINGLE FAMILY DWELLING                      ;               ;IC
232014468;08/23/2023 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;08/19/2023 12:00:00 AM;2030;20;2069;0; ;STREET                                      ;               ;IC
232004059;01/01/2023 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;01/01/2023 12:00:00 AM;330;20;2027;25;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
232018883;11/23/2023 12:00:00 AM;Olympic    ;PICKPOCKET                                              ;11/23/2023 12:00:00 AM;1220;20;2024;33;F;NIGHT CLUB (OPEN EVENINGS ONLY)             ;               ;IC
232014375;08/20/2023 12:00:00 AM;Olympic    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;08/20/2023 12:00:00 AM;1900;20;2074;0;X;RESTAURANT/FAST FOOD                        ;               ;IC
232019133;12/13/2023 12:00:00 AM;Olympic    ;BURGLARY                                                ;12/13/2023 12:00:00 AM;550;20;2004;0;X;RESTAURANT/FAST FOOD                        ;               ;IC
232011415;06/10/2023 12:00:00 AM;Olympic    ;OTHER MISCELLANEOUS CRIME                               ;06/10/2023 12:00:00 AM;2250;20;2023;0;X;STREET                                      ;               ;IC
232018132;11/20/2023 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;11/20/2023 12:00:00 AM;630;20;2079;33;M;STREET                                      ;               ;IC
232008203;04/15/2023 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;04/15/2023 12:00:00 AM;715;20;2056;59;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
232005914;02/17/2023 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;02/17/2023 12:00:00 AM;2240;20;2088;41;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
232016824;10/19/2023 12:00:00 AM;Olympic    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;10/18/2023 12:00:00 AM;1730;20;2025;24;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
232006327;01/22/2023 12:00:00 AM;Olympic    ;PICKPOCKET                                              ;01/22/2023 12:00:00 AM;200;20;2026;31;F;BAR/SPORTS BAR (OPEN DAY & NIGHT)           ;               ;IC
232019908;12/31/2023 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;12/31/2023 12:00:00 AM;925;20;2073;28;M;STREET                                      ;102;IC
232008718;04/25/2023 12:00:00 AM;Olympic    ;ROBBERY                                                 ;04/25/2023 12:00:00 AM;2230;20;2088;35;M;STREET                                      ;102;IC
232014969;09/03/2023 12:00:00 AM;Olympic    ;BURGLARY                                                ;09/02/2023 12:00:00 AM;2100;20;2033;37;F;RESTAURANT/FAST FOOD                        ;               ;IC
232019887;12/28/2023 12:00:00 AM;Olympic    ;TRESPASSING                                             ;12/28/2023 12:00:00 AM;1210;20;2035;0;X;MTA - PURPLE LINE - WILSHIRE/NORMANDIE      ;               ;IC
232017400;11/01/2023 12:00:00 AM;Olympic    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;11/01/2023 12:00:00 AM;2230;20;2017;40;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);500;IC
