DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
220504793;01/22/2022 12:00:00 AM;Harbor     ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;04/01/2020 12:00:00 AM;935;5;532;28;F;OTHER PREMISE                               ;               ;IC;2;956;1906;H;710;;Invest Cont;1100    MCDONALD                     AV
230507982;04/20/2023 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;04/01/2020 12:00:00 AM;1;5;563;14;F;SINGLE FAMILY DWELLING                      ;400;JO;2;624;0913 1259;W;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Juv Other;700 S  LELAND                       ST
230506149;02/28/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;07/01/2020 12:00:00 AM;1200;5;521;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;SANFORD
230506618;03/13/2023 12:00:00 AM;Harbor     ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;08/05/2020 12:00:00 AM;1;5;522;0;M;POLICE FACILITY                             ;               ;AO;2;845;0913;O;726;;Adult Other;2100    JOHN S GIBSON                BL
220515613;11/03/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;09/01/2020 12:00:00 AM;1200;5;567;18;F;SINGLE FAMILY DWELLING                      ;400;AO;2;626;0913 1814 0416;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;400 W  20TH                         ST
220517340;12/23/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;07/29/2020 12:00:00 AM;2200;5;564;25;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;1822 0935;H;502;;Invest Cont;100 S  ARBOLES                      CT
220517192;12/19/2022 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;07/01/2020 12:00:00 AM;2200;5;503;53;M;PARKING LOT                                 ;               ;IC;1;330;0344;H;108;;Invest Cont;25400    PINE CREEK                   LN
220512901;08/24/2022 12:00:00 AM;Harbor     ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;01/01/2020 12:00:00 AM;1;5;507;24;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;956;0913 1906;B;501;;Invest Cont;22400    DENKER                       AV
220505308;02/02/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;12/01/2020 12:00:00 AM;305;5;585;49;F;OTHER STORE                                 ;               ;IC;2;354;0377;B;406;;Invest Cont;1800 S  GAFFEY                       ST
230515145;10/20/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;12/09/2020 12:00:00 AM;1200;5;566;22;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;;H;501;;Invest Cont;1300 S  MESA                         ST
230507151;03/24/2023 12:00:00 AM;Harbor     ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;06/26/2020 12:00:00 AM;600;5;511;13;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;956;0514 0940 1251 1258;H;501;;Invest Cont;1600    256TH                        ST
230514897;10/19/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;08/19/2020 12:00:00 AM;2145;5;585;36;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0100;H;502;;Invest Cont;1100 W  24TH                         ST
220505934;02/19/2022 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;02/19/2020 12:00:00 AM;825;5;501;33;M;PARKING LOT                                 ;               ;IC;1;330;1300 1309 0329 0344 1607;H;108;;Invest Cont;700 W  182ND                        ST
220508966;05/09/2022 12:00:00 AM;Harbor     ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;10/28/2020 12:00:00 AM;815;5;513;35;F;SINGLE FAMILY DWELLING                      ;               ;AA;2;956;1906;H;501;;Adult Arrest;25000    FRAMPTON                     AV
220515869;11/11/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;11/06/2020 12:00:00 AM;1200;5;564;26;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0100 0926;O;502;;Invest Cont;200 S  CENTRE                       ST
220511322;06/29/2022 12:00:00 AM;Harbor     ;FALSE POLICE REPORT                                     ;03/01/2020 12:00:00 AM;1200;5;587;40;F;SINGLE FAMILY DWELLING                      ;               ;AO;2;439;1501;H;501;;Adult Other;2600 S  PECK                         AV
