DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
221304773;05/12/2021 12:00:00 AM;Newton     ;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ;04/20/2020 12:00:00 AM;1200;13;1333;15;F;SINGLE FAMILY DWELLING                      ;               ;IC
221320129;10/30/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;05/01/2020 12:00:00 AM;1025;13;1364;27;F;BANK                                        ;               ;IC
231309712;04/03/2023 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;02/03/2020 12:00:00 AM;35;13;1363;24;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
221319440;10/17/2022 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                ;05/14/2020 12:00:00 AM;2100;13;1367;53;F;YARD (RESIDENTIAL/BUSINESS)                 ;400;IC
221308188;03/18/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;12/01/2020 12:00:00 AM;1000;13;1364;51;M;CYBERSPACE                                  ;               ;IC
201316139;08/28/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        ;08/28/2020 12:00:00 AM;1100;13;1307;0; ;STREET                                      ;               ;IC
221318922;10/07/2022 12:00:00 AM;Newton     ;RAPE, FORCIBLE                                          ;05/01/2020 12:00:00 AM;2100;13;1361;8;F;SINGLE FAMILY DWELLING                      ;400;AO
231309820;04/27/2023 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;07/06/2020 12:00:00 AM;2020;13;1385;65;M;CYBERSPACE                                  ;               ;IC
231309278;04/16/2023 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1400;13;1344;15;M;SINGLE FAMILY DWELLING                      ;               ;IC
221322303;12/12/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;05/05/2020 12:00:00 AM;1500;13;1343;30;F;SINGLE FAMILY DWELLING                      ;               ;IC
231310154;05/02/2023 12:00:00 AM;Newton     ;CHILD ANNOYING (17YRS & UNDER)                          ;06/26/2020 12:00:00 AM;1;13;1371;13;F;SINGLE FAMILY DWELLING                      ;               ;AO
221310976;05/10/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;09/09/2020 12:00:00 AM;1150;13;1363;45;F;OTHER BUSINESS                              ;               ;IC
231305741;02/04/2023 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;02/04/2020 12:00:00 AM;1700;13;1324;23;M;CYBERSPACE                                  ;               ;IC
221315019;07/25/2022 12:00:00 AM;Newton     ;RAPE, FORCIBLE                                          ;01/01/2020 12:00:00 AM;1;13;1371;9;F;SINGLE FAMILY DWELLING                      ;400;IC
231322607;12/27/2023 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;08/02/2020 12:00:00 AM;1745;13;1346;26;F;SINGLE FAMILY DWELLING                      ;               ;IC
231310246;05/04/2023 12:00:00 AM;Newton     ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/01/2020 12:00:00 AM;1700;13;1351;9;F;SINGLE FAMILY DWELLING                      ;400;IC
221313340;06/23/2022 12:00:00 AM;Newton     ;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;06/01/2020 12:00:00 AM;1800;13;1363;11;F;PARK/PLAYGROUND                             ;400;IC
231312211;06/12/2023 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                ;01/01/2020 12:00:00 AM;600;13;1353;25;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC
