DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC
202004351;01/09/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;01/07/2020 12:00:00 AM;2100
202014797;09/18/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;09/16/2020 12:00:00 AM;1254
202008787;04/20/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;03/05/2020 12:00:00 AM;645
202009405;05/06/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;05/06/2020 12:00:00 AM;1155
202005662;02/05/2020 12:00:00 AM;Olympic    ;ROBBERY                                                 ;02/05/2020 12:00:00 AM;120
202014832;09/19/2020 12:00:00 AM;Olympic    ;RECKLESS DRIVING                                        ;09/19/2020 12:00:00 AM;120
202013119;08/06/2020 12:00:00 AM;Olympic    ;TRESPASSING                                             ;08/06/2020 12:00:00 AM;2100
202009531;05/09/2020 12:00:00 AM;Olympic    ;BURGLARY, ATTEMPTED                                     ;05/09/2020 12:00:00 AM;215
202013738;08/22/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;08/22/2020 12:00:00 AM;2350
202012777;07/30/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;07/29/2020 12:00:00 AM;2315
202016429;10/27/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;10/25/2020 12:00:00 AM;2200
202014224;09/04/2020 12:00:00 AM;Olympic    ;BRANDISH WEAPON                                         ;09/04/2020 12:00:00 AM;850
202010584;06/05/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;05/11/2020 12:00:00 AM;530
202010791;06/11/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;06/10/2020 12:00:00 AM;1900
202009013;04/27/2020 12:00:00 AM;Olympic    ;ATTEMPTED ROBBERY                                       ;04/27/2020 12:00:00 AM;900
202013654;08/20/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;08/19/2020 12:00:00 AM;2100
202012449;07/22/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;07/16/2020 12:00:00 AM;300
202008179;04/01/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;03/31/2020 12:00:00 AM;2200
202014526;09/11/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;09/11/2020 12:00:00 AM;1640
202014742;09/16/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;09/16/2020 12:00:00 AM;1200
202007935;03/25/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;03/25/2020 12:00:00 AM;2002
202017085;11/13/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;11/05/2020 12:00:00 AM;2200
202006653;02/24/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;02/23/2020 12:00:00 AM;1000
202017735;11/28/2020 12:00:00 AM;Olympic    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;11/27/2020 12:00:00 AM;2030
212000574;02/10/2021 12:00:00 AM;Olympic    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;02/10/2020 12:00:00 AM;130
202010717;06/09/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;06/06/2020 12:00:00 AM;530
202016500;10/28/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;10/28/2020 12:00:00 AM;1820
202011754;07/04/2020 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;07/04/2020 12:00:00 AM;2200
202016518;10/29/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;10/21/2020 12:00:00 AM;1826
202016829;11/06/2020 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;11/06/2020 12:00:00 AM;2245
202011692;07/03/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;07/02/2020 12:00:00 AM;2300
202005999;02/12/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;02/11/2020 12:00:00 AM;1830
202016988;11/10/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;11/08/2020 12:00:00 AM;2200
202009265;05/03/2020 12:00:00 AM;Olympic    ;VIOLATION OF COURT ORDER                                ;05/03/2020 12:00:00 AM;55
202015328;10/01/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;09/26/2020 12:00:00 AM;1830
202016685;11/03/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;11/03/2020 12:00:00 AM;225
202016803;11/05/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;11/04/2020 12:00:00 AM;2000
202009985;05/21/2020 12:00:00 AM;Olympic    ;ROBBERY                                                 ;05/21/2020 12:00:00 AM;1400
202006101;02/13/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;02/09/2020 12:00:00 AM;1200
202013200;08/08/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;08/08/2020 12:00:00 AM;1945
202007436;03/12/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;03/12/2020 12:00:00 AM;1950
202013284;08/06/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;08/02/2020 12:00:00 AM;2200
202014512;09/11/2020 12:00:00 AM;Olympic    ;ATTEMPTED ROBBERY                                       ;09/11/2020 12:00:00 AM;805
202012636;07/27/2020 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;07/01/2020 12:00:00 AM;800
202011585;06/29/2020 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;06/29/2020 12:00:00 AM;1310
202011269;06/23/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;06/23/2020 12:00:00 AM;240
202005277;01/25/2020 12:00:00 AM;Olympic    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;01/24/2020 12:00:00 AM;2030
202015493;09/25/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;09/18/2020 12:00:00 AM;1339
202007581;03/14/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;03/14/2020 12:00:00 AM;1000
202005016;01/22/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;01/22/2020 12:00:00 AM;1845
202009584;05/10/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;05/10/2020 12:00:00 AM;2050
202005978;02/11/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;02/07/2020 12:00:00 AM;2200
202008390;04/06/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;04/01/2020 12:00:00 AM;2000
202011463;06/26/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;06/26/2020 12:00:00 AM;2000
202017577;11/24/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;11/24/2020 12:00:00 AM;1820
202013610;08/15/2020 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;07/07/2020 12:00:00 AM;1550
202010292;05/28/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;05/28/2020 12:00:00 AM;2325
202015161;09/26/2020 12:00:00 AM;Olympic    ;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;09/24/2020 12:00:00 AM;2100
202008283;04/05/2020 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;04/05/2020 12:00:00 AM;220
202017927;12/02/2020 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;12/02/2020 12:00:00 AM;2040
202011968;07/10/2020 12:00:00 AM;Olympic    ;BRANDISH WEAPON                                         ;07/10/2020 12:00:00 AM;2000
202005575;02/03/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;02/02/2020 12:00:00 AM;1000
202010685;06/08/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;06/08/2020 12:00:00 AM;1415
202015226;09/27/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;09/27/2020 12:00:00 AM;2300
202008939;04/23/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;04/23/2020 12:00:00 AM;2150
202018149;11/05/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;11/03/2020 12:00:00 AM;2000
202009195;05/01/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;05/01/2020 12:00:00 AM;1244
202018915;12/28/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;12/28/2020 12:00:00 AM;1000
202011645;07/01/2020 12:00:00 AM;Olympic    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;07/01/2020 12:00:00 AM;1900
202014105;09/01/2020 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;09/01/2020 12:00:00 AM;940
202008828;04/21/2020 12:00:00 AM;Olympic    ;ROBBERY                                                 ;04/21/2020 12:00:00 AM;1600
202011655;07/02/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;07/02/2020 12:00:00 AM;100
202012518;07/22/2020 12:00:00 AM;Olympic    ;BIKE - STOLEN                                           ;07/20/2020 12:00:00 AM;1100
212007003;01/30/2021 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;08/01/2020 12:00:00 AM;1655
202006180;02/15/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;01/16/2020 12:00:00 AM;1300
202008348;04/07/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;04/07/2020 12:00:00 AM;1540
202009101;04/29/2020 12:00:00 AM;Olympic    ;OTHER MISCELLANEOUS CRIME                               ;04/24/2020 12:00:00 AM;1215
202008342;04/07/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;04/07/2020 12:00:00 AM;1135
202007748;03/19/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;03/19/2020 12:00:00 AM;1100
202016263;10/23/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;10/21/2020 12:00:00 AM;1500
202011557;06/29/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;06/27/2020 12:00:00 AM;1100
202006608;02/24/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;02/23/2020 12:00:00 AM;1500
202015660;10/09/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;10/08/2020 12:00:00 AM;1940
202011649;07/02/2020 12:00:00 AM;Olympic    ;ROBBERY                                                 ;07/02/2020 12:00:00 AM;100
202008077;03/30/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;03/30/2020 12:00:00 AM;230
202009838;05/17/2020 12:00:00 AM;Olympic    ;ROBBERY                                                 ;05/17/2020 12:00:00 AM;1930
202018982;12/31/2020 12:00:00 AM;Olympic    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;12/31/2020 12:00:00 AM;500
202006532;02/22/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;02/21/2020 12:00:00 AM;600
202018614;12/20/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;12/20/2020 12:00:00 AM;1430
202012067;07/13/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;07/12/2020 12:00:00 AM;1645
202018110;12/07/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;12/05/2020 12:00:00 AM;1400
202010513;06/03/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;05/28/2020 12:00:00 AM;1030
202010370;05/31/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;05/31/2020 12:00:00 AM;135
202004714;01/16/2020 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;01/16/2020 12:00:00 AM;1830
202016921;11/09/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;11/09/2020 12:00:00 AM;250
202008549;04/13/2020 12:00:00 AM;Olympic    ;BUNCO, PETTY THEFT                                      ;04/11/2020 12:00:00 AM;930
202015386;10/02/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;10/02/2020 12:00:00 AM;1100
202008851;04/22/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;04/16/2020 12:00:00 AM;1740
202008326;04/07/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;04/06/2020 12:00:00 AM;1700
202016250;10/23/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;10/22/2020 12:00:00 AM;1300
202011072;06/18/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;06/18/2020 12:00:00 AM;140
202007813;03/22/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;03/21/2020 12:00:00 AM;2120
202012643;07/27/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;07/26/2020 12:00:00 AM;2200
202007803;03/21/2020 12:00:00 AM;Olympic    ;ROBBERY                                                 ;03/21/2020 12:00:00 AM;1640
202010474;06/01/2020 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;06/01/2020 12:00:00 AM;1930
202017871;12/01/2020 12:00:00 AM;Olympic    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;12/01/2020 12:00:00 AM;1800
202013363;08/12/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;08/12/2020 12:00:00 AM;1130
202010572;06/05/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;05/13/2020 12:00:00 AM;1930
202010179;05/26/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;05/26/2020 12:00:00 AM;1420
202018043;12/05/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;12/05/2020 12:00:00 AM;1750
202006029;02/12/2020 12:00:00 AM;Olympic    ;BRANDISH WEAPON                                         ;02/12/2020 12:00:00 AM;1430
202011880;07/09/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;07/09/2020 12:00:00 AM;500
202014492;09/11/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;09/11/2020 12:00:00 AM;30
202006838;02/29/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;02/28/2020 12:00:00 AM;800
202016461;10/27/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;10/27/2020 12:00:00 AM;1711
202014022;08/29/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;08/29/2020 12:00:00 AM;2055
202014667;09/15/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;09/15/2020 12:00:00 AM;510
202017242;11/15/2020 12:00:00 AM;Olympic    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;11/15/2020 12:00:00 AM;1945
202009474;05/06/2020 12:00:00 AM;Olympic    ;TRESPASSING                                             ;05/06/2020 12:00:00 AM;1810
200808090;03/30/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;03/30/2020 12:00:00 AM;15
202014499;09/10/2020 12:00:00 AM;Olympic    ;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ;09/09/2020 12:00:00 AM;100
202016942;11/09/2020 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;11/09/2020 12:00:00 AM;20
202011258;06/22/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;06/22/2020 12:00:00 AM;15
202012925;08/02/2020 12:00:00 AM;Olympic    ;DOCUMENT FORGERY / STOLEN FELONY                        ;07/28/2020 12:00:00 AM;1630
202016147;10/20/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;04/14/2020 12:00:00 AM;1450
202013630;08/18/2020 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;06/05/2020 12:00:00 AM;1450
202017575;11/24/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;11/23/2020 12:00:00 AM;2030
202008536;04/13/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;04/13/2020 12:00:00 AM;130
202000593;03/08/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;03/08/2020 12:00:00 AM;400
202013714;08/21/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;08/21/2020 12:00:00 AM;1220
202012559;07/25/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;07/24/2020 12:00:00 AM;2300
202010482;06/03/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;06/02/2020 12:00:00 AM;1800
202011154;06/18/2020 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;06/18/2020 12:00:00 AM;2130
202018065;12/06/2020 12:00:00 AM;Olympic    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;12/06/2020 12:00:00 AM;1400
202016107;10/20/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;10/19/2020 12:00:00 AM;900
202017819;11/30/2020 12:00:00 AM;Olympic    ;VIOLATION OF COURT ORDER                                ;11/30/2020 12:00:00 AM;1430
202014116;09/01/2020 12:00:00 AM;Olympic    ;BIKE - STOLEN                                           ;08/30/2020 12:00:00 AM;2300
202012602;07/26/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;07/23/2020 12:00:00 AM;1900
202015608;10/06/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;10/04/2020 12:00:00 AM;1300
202017895;12/02/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;12/02/2020 12:00:00 AM;700
202018791;12/17/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;11/03/2020 12:00:00 AM;1806
202018486;12/17/2020 12:00:00 AM;Olympic    ;OTHER ASSAULT                                           ;12/17/2020 12:00:00 AM;1300
202015819;10/12/2020 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;08/29/2020 12:00:00 AM;1540
202008212;04/02/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;04/02/2020 12:00:00 AM;1410
202004869;01/21/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;01/20/2020 12:00:00 AM;1930
202011080;06/18/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;06/18/2020 12:00:00 AM;700
202014672;09/14/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;08/17/2020 12:00:00 AM;517
202008710;04/17/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;04/17/2020 12:00:00 AM;1900
202014421;09/09/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;04/05/2020 12:00:00 AM;1800
202010308;05/29/2020 12:00:00 AM;Olympic    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;05/29/2020 12:00:00 AM;1310
202008244;04/03/2020 12:00:00 AM;Olympic    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;04/03/2020 12:00:00 AM;700
202007180;03/07/2020 12:00:00 AM;Olympic    ;THEFT, PERSON                                           ;03/06/2020 12:00:00 AM;1040
202008770;04/20/2020 12:00:00 AM;Olympic    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;04/20/2020 12:00:00 AM;745
202017513;11/23/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;11/19/2020 12:00:00 AM;2200
212005810;02/18/2021 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;10/02/2020 12:00:00 AM;700
202010000;05/21/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;05/21/2020 12:00:00 AM;1730
202015938;10/08/2020 12:00:00 AM;Olympic    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);06/16/2020 12:00:00 AM;2300
202006645;02/12/2020 12:00:00 AM;Olympic    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/26/2020 12:00:00 AM;2000
202012019;07/12/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;07/11/2020 12:00:00 AM;2355
202013322;08/11/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;08/11/2020 12:00:00 AM;1120
202004313;01/07/2020 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;01/06/2020 12:00:00 AM;1800
212015005;09/30/2021 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;04/10/2020 12:00:00 AM;1145
202011211;06/21/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;06/20/2020 12:00:00 AM;2345
202012720;07/29/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;07/29/2020 12:00:00 AM;930
202009166;04/30/2020 12:00:00 AM;Olympic    ;BIKE - STOLEN                                           ;04/30/2020 12:00:00 AM;645
202018383;12/14/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;12/14/2020 12:00:00 AM;2245
202006095;02/13/2020 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;02/13/2020 12:00:00 AM;112
202015321;09/30/2020 12:00:00 AM;Olympic    ;VIOLATION OF RESTRAINING ORDER                          ;09/30/2020 12:00:00 AM;1415
202014397;09/07/2020 12:00:00 AM;Olympic    ;BIKE - STOLEN                                           ;08/30/2020 12:00:00 AM;2100
202011938;07/10/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;07/02/2020 12:00:00 AM;2230
202000510;01/11/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;01/11/2020 12:00:00 AM;300
202017480;11/22/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;11/22/2020 12:00:00 AM;1140
202013544;08/17/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;08/16/2020 12:00:00 AM;2300
202017091;11/13/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;11/09/2020 12:00:00 AM;1600
212008890;05/07/2021 12:00:00 AM;Olympic    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);03/01/2020 12:00:00 AM;1200
202014096;09/01/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;08/30/2020 12:00:00 AM;1630
202012168;07/15/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;05/01/2020 12:00:00 AM;1400
202017430;11/20/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;11/20/2020 12:00:00 AM;1600
202014996;09/22/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;09/20/2020 12:00:00 AM;1100
202013100;08/06/2020 12:00:00 AM;Olympic    ;BATTERY WITH SEXUAL CONTACT                             ;08/06/2020 12:00:00 AM;1800
202006494;02/20/2020 12:00:00 AM;Olympic    ;THEFT, PERSON                                           ;02/20/2020 12:00:00 AM;2020
202011959;07/07/2020 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;06/26/2020 12:00:00 AM;1225
202013908;08/27/2020 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;05/01/2020 12:00:00 AM;1200
202007486;03/14/2020 12:00:00 AM;Olympic    ;ROBBERY                                                 ;03/14/2020 12:00:00 AM;230
202015094;09/24/2020 12:00:00 AM;Olympic    ;OTHER MISCELLANEOUS CRIME                               ;09/23/2020 12:00:00 AM;2227
202012872;08/01/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;08/01/2020 12:00:00 AM;1000
202014837;09/19/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;09/18/2020 12:00:00 AM;2300
202011417;06/25/2020 12:00:00 AM;Olympic    ;BIKE - STOLEN                                           ;06/25/2020 12:00:00 AM;525
202016295;10/23/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;10/23/2020 12:00:00 AM;2015
202017919;12/01/2020 12:00:00 AM;Olympic    ;BRANDISH WEAPON                                         ;12/01/2020 12:00:00 AM;1830
202015509;10/05/2020 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;10/04/2020 12:00:00 AM;1600
202013695;08/21/2020 12:00:00 AM;Olympic    ;BURGLARY                                                ;08/21/2020 12:00:00 AM;1
202015211;09/27/2020 12:00:00 AM;Olympic    ;THEFT OF IDENTITY                                       ;09/17/2020 12:00:00 AM;1000
202015088;09/24/2020 12:00:00 AM;Olympic    ;BIKE - STOLEN                                           ;09/24/2020 12:00:00 AM;600
202017123;11/12/2020 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;11/12/2020 12:00:00 AM;1230
202004132;01/03/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;01/03/2020 12:00:00 AM;1300
202014225;09/04/2020 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;09/03/2020 12:00:00 AM;2300
202012577;07/25/2020 12:00:00 AM;Olympic    ;BATTERY - SIMPLE ASSAULT                                ;07/25/2020 12:00:00 AM;2045
202007983;03/25/2020 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;03/25/2020 12:00:00 AM;1200
