DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC
200509405;05/13/2020 12:00:00 AM;Harbor     ;ARSON                                                   ;05/13/2020 12:00:00 AM;1258
200513593;08/31/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;08/27/2020 12:00:00 AM;820
200515531;10/20/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;10/19/2020 12:00:00 AM;300
200516150;11/03/2020 12:00:00 AM;Harbor     ;DISCHARGE FIREARMS/SHOTS FIRED                          ;07/12/2020 12:00:00 AM;1400
200515147;10/12/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;10/11/2020 12:00:00 AM;2230
200514041;09/10/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;07/19/2020 12:00:00 AM;330
200508144;04/11/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;04/11/2020 12:00:00 AM;700
200512913;08/12/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;08/12/2020 12:00:00 AM;1120
200516075;11/01/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;10/30/2020 12:00:00 AM;1800
200515584;10/20/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;10/20/2020 12:00:00 AM;2345
200506615;03/01/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;03/01/2020 12:00:00 AM;1330
200512289;07/26/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;07/26/2020 12:00:00 AM;915
200512175;07/23/2020 12:00:00 AM;Harbor     ;TRESPASSING                                             ;07/22/2020 12:00:00 AM;200
200504341;01/08/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;01/08/2020 12:00:00 AM;900
200513486;08/28/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;08/24/2020 12:00:00 AM;1400
200512985;08/14/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;08/14/2020 12:00:00 AM;2200
200513265;08/22/2020 12:00:00 AM;Harbor     ;BATTERY POLICE (SIMPLE)                                 ;08/22/2020 12:00:00 AM;1030
200506423;02/26/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;02/26/2020 12:00:00 AM;100
200515413;10/18/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;10/18/2020 12:00:00 AM;2200
200504683;01/16/2020 12:00:00 AM;Harbor     ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;01/16/2020 12:00:00 AM;1700
200516080;11/01/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;11/01/2020 12:00:00 AM;1700
200508846;04/05/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          ;04/05/2020 12:00:00 AM;1300
200513167;08/19/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;08/19/2020 12:00:00 AM;300
200514529;09/25/2020 12:00:00 AM;Harbor     ;BUNCO, GRAND THEFT                                      ;09/02/2020 12:00:00 AM;1200
200515257;10/14/2020 12:00:00 AM;Harbor     ;BURGLARY                                                ;10/13/2020 12:00:00 AM;2200
200515946;10/29/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;10/29/2020 12:00:00 AM;830
200518009;12/20/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;12/10/2020 12:00:00 AM;1200
200510229;06/04/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;06/04/2020 12:00:00 AM;1230
200509298;05/10/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;05/09/2020 12:00:00 AM;1830
200506707;03/03/2020 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;02/05/2020 12:00:00 AM;1
200512912;08/12/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;08/08/2020 12:00:00 AM;1000
200512505;07/31/2020 12:00:00 AM;Harbor     ;BRANDISH WEAPON                                         ;07/31/2020 12:00:00 AM;2330
200516301;11/06/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;11/01/2020 12:00:00 AM;300
200510707;06/17/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;06/17/2020 12:00:00 AM;1200
200512915;08/12/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;08/12/2020 12:00:00 AM;2000
200516117;11/02/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;11/02/2020 12:00:00 AM;1930
200509113;05/06/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;05/04/2020 12:00:00 AM;1500
200506404;02/26/2020 12:00:00 AM;Harbor     ;ROBBERY                                                 ;02/26/2020 12:00:00 AM;950
200517923;12/17/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;12/17/2020 12:00:00 AM;900
200505114;01/27/2020 12:00:00 AM;Harbor     ;BURGLARY                                                ;01/26/2020 12:00:00 AM;235
200514287;09/18/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;09/17/2020 12:00:00 AM;2200
200513587;08/31/2020 12:00:00 AM;Harbor     ;LEWD CONDUCT                                            ;08/31/2020 12:00:00 AM;2255
200512144;07/21/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;07/21/2020 12:00:00 AM;2045
200504521;01/12/2020 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;01/11/2020 12:00:00 AM;800
200514968;10/07/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;10/07/2020 12:00:00 AM;600
200517319;12/01/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;11/30/2020 12:00:00 AM;2200
200505651;02/09/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;02/08/2020 12:00:00 AM;2000
200513129;08/18/2020 12:00:00 AM;Harbor     ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                ;08/18/2020 12:00:00 AM;2034
200513291;08/23/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;08/23/2020 12:00:00 AM;155
200513601;08/31/2020 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;08/31/2020 12:00:00 AM;1945
200509398;05/13/2020 12:00:00 AM;Harbor     ;TRESPASSING                                             ;05/13/2020 12:00:00 AM;825
200515929;10/28/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;10/28/2020 12:00:00 AM;1930
200510920;06/21/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;06/21/2020 12:00:00 AM;1815
200510129;05/31/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;05/31/2020 12:00:00 AM;510
200516260;11/05/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;11/04/2020 12:00:00 AM;1
200517736;12/12/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;12/12/2020 12:00:00 AM;630
200515264;10/14/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          ;10/14/2020 12:00:00 AM;1550
200508056;04/08/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;04/08/2020 12:00:00 AM;1040
200504608;01/14/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;01/13/2020 12:00:00 AM;2000
200514456;09/23/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;09/19/2020 12:00:00 AM;1200
200513630;09/02/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;09/02/2020 12:00:00 AM;30
200515040;10/09/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;10/09/2020 12:00:00 AM;1
200517229;11/29/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;11/28/2020 12:00:00 AM;1600
200511464;07/05/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;07/04/2020 12:00:00 AM;1430
200514726;10/01/2020 12:00:00 AM;Harbor     ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                ;10/01/2020 12:00:00 AM;1010
200509162;05/07/2020 12:00:00 AM;Harbor     ;TRESPASSING                                             ;05/07/2020 12:00:00 AM;1230
200517521;12/05/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;12/05/2020 12:00:00 AM;2200
200511662;07/10/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          ;07/10/2020 12:00:00 AM;930
200517980;12/19/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;12/19/2020 12:00:00 AM;800
200509191;05/08/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          ;05/08/2020 12:00:00 AM;640
200506384;02/25/2020 12:00:00 AM;Harbor     ;BURGLARY                                                ;02/22/2020 12:00:00 AM;1445
200512198;07/23/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;07/19/2020 12:00:00 AM;2300
200512279;07/25/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;07/24/2020 12:00:00 AM;1730
200506460;02/27/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;02/25/2020 12:00:00 AM;1700
210504006;12/31/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;12/10/2020 12:00:00 AM;300
200508688;04/25/2020 12:00:00 AM;Harbor     ;BURGLARY                                                ;01/30/2020 12:00:00 AM;1730
200508049;04/07/2020 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;04/07/2020 12:00:00 AM;1306
200511250;06/30/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;06/30/2020 12:00:00 AM;2300
200513074;08/17/2020 12:00:00 AM;Harbor     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;08/17/2020 12:00:00 AM;900
200505308;02/01/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;01/31/2020 12:00:00 AM;2240
200513282;08/22/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;08/22/2020 12:00:00 AM;1920
200510252;06/05/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;06/04/2020 12:00:00 AM;2300
200505580;02/07/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;02/07/2020 12:00:00 AM;1120
200506841;03/06/2020 12:00:00 AM;Harbor     ;ROBBERY                                                 ;03/06/2020 12:00:00 AM;1645
200517152;11/27/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;11/26/2020 12:00:00 AM;1300
200512679;08/06/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;08/06/2020 12:00:00 AM;800
200516011;10/31/2020 12:00:00 AM;Harbor     ;SHOTS FIRED AT INHABITED DWELLING                       ;10/31/2020 12:00:00 AM;130
210504454;01/12/2021 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;11/27/2020 12:00:00 AM;1000
200508782;04/28/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;04/27/2020 12:00:00 AM;1815
200517241;11/29/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;11/29/2020 12:00:00 AM;2330
200513252;08/22/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;08/20/2020 12:00:00 AM;2000
200505882;02/14/2020 12:00:00 AM;Harbor     ;BURGLARY                                                ;02/14/2020 12:00:00 AM;1145
200508370;04/16/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;04/15/2020 12:00:00 AM;1500
200507129;03/13/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;03/12/2020 12:00:00 AM;2330
200510452;06/10/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;06/10/2020 12:00:00 AM;450
200512927;08/13/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;07/30/2020 12:00:00 AM;5
200510355;06/08/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - ATTEMPT                      ;06/08/2020 12:00:00 AM;445
200512454;07/30/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;07/29/2020 12:00:00 AM;1600
200510093;05/30/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;05/29/2020 12:00:00 AM;1730
200514180;09/15/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;09/14/2020 12:00:00 AM;1530
200513550;08/30/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;08/30/2020 12:00:00 AM;745
200516085;11/01/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;11/01/2020 12:00:00 AM;215
200515421;10/17/2020 12:00:00 AM;Harbor     ;STALKING                                                ;10/17/2020 12:00:00 AM;1710
200508938;05/02/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;05/02/2020 12:00:00 AM;1400
200516665;11/15/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;11/15/2020 12:00:00 AM;1330
200504759;01/18/2020 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;01/17/2020 12:00:00 AM;1145
200507491;03/22/2020 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;03/22/2020 12:00:00 AM;1100
200508100;04/09/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;04/08/2020 12:00:00 AM;1500
200518270;12/28/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;12/28/2020 12:00:00 AM;30
200508683;04/24/2020 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;04/24/2020 12:00:00 AM;1425
200510119;05/31/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;05/31/2020 12:00:00 AM;750
200516101;11/02/2020 12:00:00 AM;Harbor     ;BURGLARY                                                ;11/02/2020 12:00:00 AM;141
200515453;10/18/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          ;10/18/2020 12:00:00 AM;1015
200511210;06/29/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;06/29/2020 12:00:00 AM;2055
200517316;12/02/2020 12:00:00 AM;Harbor     ;BURGLARY                                                ;12/01/2020 12:00:00 AM;2115
200512345;07/28/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;07/28/2020 12:00:00 AM;220
200517765;12/13/2020 12:00:00 AM;Harbor     ;ROBBERY                                                 ;12/13/2020 12:00:00 AM;230
200504413;01/09/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;01/09/2020 12:00:00 AM;915
200512615;08/03/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;07/31/2020 12:00:00 AM;2230
200517817;12/16/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;12/16/2020 12:00:00 AM;455
200508635;04/23/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;04/23/2020 12:00:00 AM;2200
200508580;04/22/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;04/22/2020 12:00:00 AM;1000
200507693;03/27/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;03/27/2020 12:00:00 AM;2140
200500553;02/13/2020 12:00:00 AM;Harbor     ;RAPE, FORCIBLE                                          ;02/13/2020 12:00:00 AM;1500
200510759;06/18/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;06/18/2020 12:00:00 AM;600
200508570;04/21/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;04/17/2020 12:00:00 AM;2100
200511284;07/01/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;07/01/2020 12:00:00 AM;900
200513127;08/18/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;08/18/2020 12:00:00 AM;1630
200506305;02/23/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;02/23/2020 12:00:00 AM;1600
200513280;08/22/2020 12:00:00 AM;Harbor     ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;08/19/2020 12:00:00 AM;1
200511787;07/13/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;07/12/2020 12:00:00 AM;2000
200513530;08/29/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;08/29/2020 12:00:00 AM;1200
200512207;07/23/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;07/21/2020 12:00:00 AM;600
200506884;03/07/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;03/05/2020 12:00:00 AM;1900
200509076;05/05/2020 12:00:00 AM;Harbor     ;BURGLARY                                                ;05/04/2020 12:00:00 AM;1915
200515833;10/26/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;10/20/2020 12:00:00 AM;2039
200509574;05/17/2020 12:00:00 AM;Harbor     ;THEFT, PERSON                                           ;05/17/2020 12:00:00 AM;2130
200514650;09/29/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;09/29/2020 12:00:00 AM;14
200500766;08/15/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;08/15/2020 12:00:00 AM;1700
200517617;12/09/2020 12:00:00 AM;Harbor     ;BURGLARY                                                ;12/08/2020 12:00:00 AM;1845
200512840;08/10/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;08/07/2020 12:00:00 AM;1300
200516054;10/31/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;10/31/2020 12:00:00 AM;2145
200507965;04/04/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;04/03/2020 12:00:00 AM;1555
200513510;08/28/2020 12:00:00 AM;Harbor     ;BIKE - STOLEN                                           ;08/28/2020 12:00:00 AM;2212
200508342;04/16/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          ;04/16/2020 12:00:00 AM;1515
200508698;04/25/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;04/25/2020 12:00:00 AM;1800
200513811;09/06/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;09/06/2020 12:00:00 AM;1830
200505175;01/28/2020 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;01/28/2020 12:00:00 AM;1830
200514406;09/22/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;09/22/2020 12:00:00 AM;10
200507547;03/24/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;03/22/2020 12:00:00 AM;1800
200505427;02/04/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;02/02/2020 12:00:00 AM;2130
200516998;11/23/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;11/23/2020 12:00:00 AM;300
200517683;12/10/2020 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;12/10/2020 12:00:00 AM;1726
200512435;07/29/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;07/29/2020 12:00:00 AM;1850
200517408;12/03/2020 12:00:00 AM;Harbor     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;12/03/2020 12:00:00 AM;1730
200515433;10/18/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;10/17/2020 12:00:00 AM;2300
200514209;09/16/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;09/14/2020 12:00:00 AM;900
200515294;10/15/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;10/14/2020 12:00:00 AM;1930
200509198;05/08/2020 12:00:00 AM;Harbor     ;BATTERY POLICE (SIMPLE)                                 ;05/08/2020 12:00:00 AM;830
200515557;10/20/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;10/17/2020 12:00:00 AM;800
200511547;07/06/2020 12:00:00 AM;Harbor     ;BURGLARY                                                ;07/02/2020 12:00:00 AM;1700
200510442;06/10/2020 12:00:00 AM;Harbor     ;CONTEMPT OF COURT                                       ;06/10/2020 12:00:00 AM;600
200512774;08/08/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;08/08/2020 12:00:00 AM;900
200507504;03/23/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;03/22/2020 12:00:00 AM;1000
200511974;07/18/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;07/17/2020 12:00:00 AM;2340
200512745;08/07/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;08/07/2020 12:00:00 AM;1230
200506886;03/07/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;03/07/2020 12:00:00 AM;2115
200515364;10/17/2020 12:00:00 AM;Harbor     ;BRANDISH WEAPON                                         ;10/17/2020 12:00:00 AM;145
200508599;04/21/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;04/21/2020 12:00:00 AM;1510
200505243;01/30/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;01/26/2020 12:00:00 AM;1525
200517094;11/25/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;11/25/2020 12:00:00 AM;1255
200510721;06/16/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;06/16/2020 12:00:00 AM;2100
200506284;02/23/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          ;02/23/2020 12:00:00 AM;1015
200511938;07/17/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;07/16/2020 12:00:00 AM;1800
200511834;07/14/2020 12:00:00 AM;Harbor     ;RESISTING ARREST                                        ;07/14/2020 12:00:00 AM;2025
200515947;10/29/2020 12:00:00 AM;Harbor     ;BURGLARY, ATTEMPTED                                     ;10/28/2020 12:00:00 AM;2130
200513689;09/03/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;09/03/2020 12:00:00 AM;345
200517751;12/12/2020 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;12/12/2020 12:00:00 AM;910
200515067;10/10/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;10/10/2020 12:00:00 AM;45
200511324;07/02/2020 12:00:00 AM;Harbor     ;ROBBERY                                                 ;07/02/2020 12:00:00 AM;1425
200514011;09/10/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;09/10/2020 12:00:00 AM;2300
200517657;12/10/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;12/10/2020 12:00:00 AM;10
200500868;12/13/2020 12:00:00 AM;Harbor     ;OTHER MISCELLANEOUS CRIME                               ;12/13/2020 12:00:00 AM;1330
200513269;08/22/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;08/22/2020 12:00:00 AM;1900
200512336;07/27/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;07/27/2020 12:00:00 AM;1940
200517893;12/16/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;12/16/2020 12:00:00 AM;1000
200509614;05/18/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;05/18/2020 12:00:00 AM;1215
200505696;02/11/2020 12:00:00 AM;Harbor     ;SHOTS FIRED AT INHABITED DWELLING                       ;02/10/2020 12:00:00 AM;2340
200510688;06/16/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;06/16/2020 12:00:00 AM;2124
200505900;02/14/2020 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;02/14/2020 12:00:00 AM;1715
200506552;02/29/2020 12:00:00 AM;Harbor     ;THROWING OBJECT AT MOVING VEHICLE                       ;02/29/2020 12:00:00 AM;1040
200517791;12/13/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;12/13/2020 12:00:00 AM;30
200508937;05/02/2020 12:00:00 AM;Harbor     ;BURGLARY                                                ;05/02/2020 12:00:00 AM;1300
200513903;09/08/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;09/08/2020 12:00:00 AM;2045
200514084;09/13/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;09/13/2020 12:00:00 AM;900
