DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
221105176;02/02/2022 12:00:00 AM;Northeast  ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;02/09/2020 12:00:00 AM;1200;11;1132;30;F;SINGLE FAMILY DWELLING                      ;500;AO;2;930;1912 0913;W;501;UNKNOWN WEAPON/OTHER WEAPON;Adult Other;2800    WAVERLY                      DR
231108757;05/09/2023 12:00:00 AM;Northeast  ;BURGLARY FROM VEHICLE                                   ;05/08/2020 12:00:00 AM;2023;11;1101;20;M;PARKING LOT                                 ;               ;IC;1;330;0344 1302 1307;A;108;;Invest Cont;2800 E  OBSERVATORY                  RD
231115685;11/12/2023 12:00:00 AM;Northeast  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;11/12/2020 12:00:00 AM;1430;11;1123;27;M;PARKING LOT                                 ;               ;IC;1;440;0344;W;108;;Invest Cont;3300    GLENDALE                     BL
221110929;06/28/2022 12:00:00 AM;Northeast  ;BURGLARY FROM VEHICLE                                   ;06/27/2020 12:00:00 AM;1945;11;1113;34;F;PARKING LOT                                 ;               ;IC;1;330;0344;W;108;;Invest Cont;2800    COLORADO                     BL
221110658;06/21/2022 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;02/28/2020 12:00:00 AM;1625;11;1144;39;M;CYBERSPACE                                  ;               ;IC;2;354;0100 0928;C;750;;Invest Cont;3600    TRACY                        ST
221105273;02/04/2022 12:00:00 AM;Northeast  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;02/02/2020 12:00:00 AM;1200;11;1179;0; ;STREET                                      ;               ;IC;1;420;;;101;;Invest Cont;100 W  AVENUE 44
231105297;02/03/2023 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;07/27/2020 12:00:00 AM;1000;11;1152;25;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;1822 1501 0100;W;502;;Invest Cont;4200    CLAYTON                      AV
211104796;01/24/2021 12:00:00 AM;Northeast  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;01/23/2020 12:00:00 AM;800;11;1172;0;X;OTHER BUSINESS                              ;               ;IC;2;745;0329;X;203;;Invest Cont;1200    WESTERLY                     TR
201112065;07/31/2020 12:00:00 AM;Northeast  ;VEHICLE - STOLEN                                        ;07/30/2020 12:00:00 AM;2030;11;1161;0; ;STREET                                      ;               ;AA;1;510;;;101;;Adult Arrest;KENMORE                      ST
221106692;03/14/2022 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1510;11;1124;26;M;GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY &;               ;IC;2;354;1822;H;725;;Invest Cont;3000 W  AVENUE 32
231106607;03/08/2023 12:00:00 AM;Northeast  ;BATTERY WITH SEXUAL CONTACT                             ;03/01/2020 12:00:00 AM;1200;11;1152;10;F;JUNIOR HIGH SCHOOL                          ;400;IC;2;860;1258 2151 1815 0400 0448;W;720;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;4200    FOUNTAIN                     AV
231107419;03/30/2023 12:00:00 AM;Northeast  ;BATTERY - SIMPLE ASSAULT                                ;08/08/2020 12:00:00 AM;2346;11;1122;40;M;VEHICLE, PASSENGER/TRUCK                    ;400;IC;2;624;1278 0400 1310;H;122;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;LOS FELIZ                    BL
211105454;02/12/2021 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;11/29/2020 12:00:00 AM;1200;11;1144;60;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0100;W;501;;Invest Cont;2400    MORENO                       DR
231110558;06/27/2023 12:00:00 AM;Northeast  ;OTHER MISCELLANEOUS CRIME                               ;08/07/2020 12:00:00 AM;1400;11;1149;26;M;OTHER PREMISE                               ;               ;IC;2;946;;B;710;;Invest Cont;200 N  AVE 55
221108981;05/10/2022 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;12/02/2020 12:00:00 AM;1200;11;1123;37;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0928 1822;W;501;;Invest Cont;3900    GLENFELIZ                    BL
221110416;06/14/2022 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;10/24/2020 12:00:00 AM;955;11;1123;37;M;OTHER PREMISE                               ;               ;IC;2;354;1822;O;710;;Invest Cont;3900    GLENFELIZ                    BL
231109634;06/01/2023 12:00:00 AM;Northeast  ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;09/11/2020 12:00:00 AM;2359;11;1124;0;X;POLICE FACILITY                             ;               ;IC;2;845;1501;X;726;;Invest Cont;3300    SAN FERNANDO                 RD
231109830;06/06/2023 12:00:00 AM;Northeast  ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;10/30/2020 12:00:00 AM;2359;11;1124;0;X;POLICE FACILITY                             ;               ;IC;2;845;1501;X;726;;Invest Cont;3300    SAN FERNANDO                 RD
221106367;03/06/2022 12:00:00 AM;Northeast  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;11/10/2020 12:00:00 AM;2300;11;1177;54;M;SINGLE FAMILY DWELLING                      ;500;IC;2;745;0329;H;501;UNKNOWN WEAPON/OTHER WEAPON;Invest Cont;2600    THORPE                       AV
221115990;11/07/2022 12:00:00 AM;Northeast  ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);10/06/2020 12:00:00 AM;1;11;1137;7;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC;2;812;;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;300 N  AVENUE 52
211106748;03/21/2021 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1200;11;1107;50;F;OTHER PREMISE                               ;               ;IC;2;354;0930 1822;F;710;;Invest Cont;1500    OAK GROVE                    DR
231109198;05/20/2023 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1235;11;1176;27;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822;H;501;;Invest Cont;2300    FERNLEAF                     ST
231106617;03/09/2023 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;08/06/2020 12:00:00 AM;845;11;1147;58;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0930;W;501;;Invest Cont;3400    SCARBORO                     ST
231109831;06/06/2023 12:00:00 AM;Northeast  ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;04/02/2020 12:00:00 AM;2359;11;1124;0;X;POLICE FACILITY                             ;               ;AA;2;845;1501;X;726;;Adult Arrest;3300    SAN FERNANDO                 RD
221110794;06/22/2022 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;01/20/2020 12:00:00 AM;510;11;1141;21;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1501 1822 0917;B;501;;Invest Cont;1800 N  ALEXANDRIA                   AV
231110083;06/13/2023 12:00:00 AM;Northeast  ;DOCUMENT FORGERY / STOLEN FELONY                        ;09/22/2020 12:00:00 AM;600;11;1151;57;M;HOSPITAL                                    ;               ;IC;2;649;0935;A;701;;Invest Cont;4800 W  SUNSET                       BL
221107379;04/01/2022 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;06/10/2020 12:00:00 AM;1140;11;1116;34;M;CELL PHONE STORE                            ;               ;IC;2;354;0100 1822 0928;W;248;;Invest Cont;600    MILO                         TR
221110194;06/08/2022 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;01/22/2020 12:00:00 AM;815;11;1189;44;M;BANK                                        ;               ;IC;2;354;0100 0917 0928 0929 0922 0930;H;602;;Invest Cont;3500    ARROYO SECO                  AV
231109377;05/25/2023 12:00:00 AM;Northeast  ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;05/08/2020 12:00:00 AM;2359;11;1124;0;X;POLICE FACILITY                             ;               ;IC;2;845;1501;X;726;;Invest Cont;3300    SAN FERNANDO                 RD
221107905;04/15/2022 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;12/16/2020 12:00:00 AM;1819;11;1124;48;M;DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTOR;               ;IC;2;354;0930 0100 1822;H;243;;Invest Cont;3000    ROSWELL                      ST
221110474;06/16/2022 12:00:00 AM;Northeast  ;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;06/15/2020 12:00:00 AM;2000;11;1132;8;F;PARK/PLAYGROUND                             ;400;IC;1;815;0522 0503 0913 1817;H;109;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;3400    RIVERSIDE                    DR
221105114;01/31/2022 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;07/27/2020 12:00:00 AM;1305;11;1152;25;M;CYBERSPACE                                  ;               ;IC;2;354;0928 1822;W;750;;Invest Cont;4200    CLAYTON                      AV
221109039;05/11/2022 12:00:00 AM;Northeast  ;RAPE, FORCIBLE                                          ;03/01/2020 12:00:00 AM;1500;11;1143;15;F;HIGH SCHOOL                                 ;400;IC;1;121;0913 1814 0500 1259;H;721;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;3900    TRACY                        ST
231108513;05/01/2023 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;06/15/2020 12:00:00 AM;600;11;1129;44;F;CYBERSPACE                                  ;               ;IC;2;354;0928 1822;H;750;;Invest Cont;900    ELDER                        CT
221115841;11/02/2022 12:00:00 AM;Northeast  ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;01/21/2020 12:00:00 AM;2359;11;1124;-1;X;POLICE FACILITY                             ;               ;IC;2;845;1501;X;726;;Invest Cont;3300    SAN FERNANDO                 RD
231109641;06/01/2023 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;05/31/2020 12:00:00 AM;814;11;1146;41;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100;B;501;;Invest Cont;1900    BLAKE                        AV
231107472;04/04/2023 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;07/15/2020 12:00:00 AM;1445;11;1169;17;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0100 0922;B;501;;Invest Cont;5000    ECHO                         ST
211104863;01/26/2021 12:00:00 AM;Northeast  ;BATTERY WITH SEXUAL CONTACT                             ;11/01/2020 12:00:00 AM;1200;11;1181;16;F;SINGLE FAMILY DWELLING                      ;400;AO;2;860;0529 0522 0416 0913 0554 1259 0400 1251;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;2700    RESERVOIR                    ST
221107324;03/30/2022 12:00:00 AM;Northeast  ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);03/30/2020 12:00:00 AM;1200;11;1162;9;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO;2;812;1258 0522 0551 0913 0559;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;1100 N  WESTMORELAND                 AV
221108646;05/03/2022 12:00:00 AM;Northeast  ;RAPE, FORCIBLE                                          ;06/18/2020 12:00:00 AM;1200;11;1163;4;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO;1;121;1258 0913 0558 0500;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;1200 N  NEW HAMPSHIRE                AV
231108655;05/05/2023 12:00:00 AM;Northeast  ;BUNCO, ATTEMPT                                          ;04/01/2020 12:00:00 AM;5;11;1145;45;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;666;1822 0800 0701;O;501;;Invest Cont;2300    SILVERLAKE                   CT
221104965;01/27/2022 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;07/01/2020 12:00:00 AM;1;11;1157;76;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0930 0100;H;501;;Invest Cont;2500 N  ARVIA                        ST
221104133;01/04/2022 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;09/20/2020 12:00:00 AM;1350;11;1172;32;F;AUTOMATED TELLER MACHINE (ATM)              ;               ;IC;2;354;0100 0930 0922 1214;B;605;;Invest Cont;1500 N  ALVARADO                     ST
201110303;06/11/2020 12:00:00 AM;Northeast  ;BURGLARY                                                ;06/08/2020 12:00:00 AM;2000;11;1118;0;M;OTHER BUSINESS                              ;               ;IC;1;310;0344 1607;O;203;;Invest Cont;100    AVENUE 56
231112465;08/21/2023 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;03/20/2020 12:00:00 AM;835;11;1134;45;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0928 0100;H;501;;Invest Cont;2300 W  AVENUE 31
211108258;05/04/2021 12:00:00 AM;Northeast  ;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ;11/04/2020 12:00:00 AM;1600;11;1141;15;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;810;1259 0913 1814 0500 0527;W;501;;Invest Cont;1700 N  KENMORE                      AV
221106750;03/16/2022 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;03/01/2020 12:00:00 AM;900;11;1128;80;M;BANK                                        ;               ;AA;2;354;0100 0929 0930 1822;W;602;;Adult Arrest;6100    RUBY                         PL
211104203;01/03/2021 12:00:00 AM;Northeast  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;12/31/2020 12:00:00 AM;1030;11;1172;48;F;STREET                                      ;               ;IC;1;331;1300 0385;B;101;;Invest Cont;2600    SCOTT                        AV
221104151;01/05/2022 12:00:00 AM;Northeast  ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;10/20/2020 12:00:00 AM;1200;11;1132;25;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;956;1906;W;501;;Invest Cont;3000    ST GEORGE                    ST
211104078;01/03/2020 12:00:00 AM;Northeast  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;01/03/2020 12:00:00 AM;600;11;1136;24;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;745;0329;W;502;;Invest Cont;4300    EAGLE ROCK                   BL
221115187;10/17/2022 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;07/01/2020 12:00:00 AM;1;11;1113;54;M;WEBSITE                                     ;               ;IC;2;354;0100 1822;W;751;;Invest Cont;2500    LANGDALE                     AV
221114975;10/06/2022 12:00:00 AM;Northeast  ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/10/2020 12:00:00 AM;1;11;1149;13;F;SINGLE FAMILY DWELLING                      ;400;IC;2;812;1259 0913 1801 0522 0501 0529;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;200 N  AVENUE 55
231109333;05/24/2023 12:00:00 AM;Northeast  ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;12/28/2020 12:00:00 AM;2359;11;1124;0;X;SINGLE FAMILY DWELLING                      ;               ;IC;2;845;1501;X;501;;Invest Cont;3300    SAN FERNANDO                 RD
221106759;03/16/2022 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;03/01/2020 12:00:00 AM;900;11;1128;76;F;BANK                                        ;               ;AA;2;354;1501;W;602;;Adult Arrest;6100    RUBY                         PL
221104551;01/16/2022 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;07/01/2020 12:00:00 AM;805;11;1171;36;F;CREDIT UNION                                ;               ;IC;2;354;0926 1822 0928;H;603;;Invest Cont;1600    EDGECLIFFE                   DR
221111449;06/20/2022 12:00:00 AM;Northeast  ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;06/19/2020 12:00:00 AM;2340;11;1143;25;F;SINGLE FAMILY DWELLING                      ;511;AO;2;930;0421 1822 2004 0432;W;501;VERBAL THREAT;Adult Other;4200    TRACY                        ST
231117119;12/13/2023 12:00:00 AM;Northeast  ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/01/2020 12:00:00 AM;1;11;1144;2;F;SINGLE FAMILY DWELLING                      ;400;IC;2;812;;W;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;2000    MICHELTORENA                 ST
221108490;04/29/2022 12:00:00 AM;Northeast  ;DOCUMENT FORGERY / STOLEN FELONY                        ;01/20/2020 12:00:00 AM;1200;11;1141;41;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;649;0100 0929;W;501;;Invest Cont;2500 N  CATALINA                     ST
201116973;12/26/2020 12:00:00 AM;Northeast  ;VEHICLE - STOLEN                                        ;12/26/2020 12:00:00 AM;332;11;1169;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;200 S  AVENUE 51
231107004;03/21/2023 12:00:00 AM;Northeast  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;03/17/2020 12:00:00 AM;2000;11;1181;30;M;OTHER/OUTSIDE                               ;               ;IC;1;331;1300 0329 0344 0385 1822;H;116;;Invest Cont;RESERVOIR                    ST
201107590;03/22/2020 12:00:00 AM;Northeast  ;VEHICLE - STOLEN                                        ;03/21/2020 12:00:00 AM;2000;11;1137;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;700 N  AVENUE 50
211104434;01/14/2021 12:00:00 AM;Northeast  ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;12/21/2020 12:00:00 AM;1100;11;1173;16;F;STREET                                      ;400;AO;2;627;0400 0419 0552 0416 0913;O;101;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;2100    OAK GLEN                     PL
221116374;11/10/2022 12:00:00 AM;Northeast  ;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;06/15/2020 12:00:00 AM;2000;11;1132;8;F;SINGLE FAMILY DWELLING                      ;400;IC;1;815;;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;3400    RIVERSIDE                    DR
241104623;01/17/2024 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;07/03/2020 12:00:00 AM;1505;11;1136;39;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0100 0928;W;502;;Invest Cont;4700 N  MENDOTA                      AV
241104589;01/16/2024 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;02/12/2020 12:00:00 AM;1310;11;1142;29;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0928 0929 1822;W;502;;Invest Cont;4400    KINGSWELL                    AV
201106871;03/04/2020 12:00:00 AM;Northeast  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;03/02/2020 12:00:00 AM;2130;11;1107;50;M;STREET                                      ;               ;IC;2;745;;H;101;;Invest Cont;6100    DELPHI                       ST
201106067;02/15/2020 12:00:00 AM;Northeast  ;BURGLARY FROM VEHICLE                                   ;02/15/2020 12:00:00 AM;1830;11;1101;43;M;PARKING LOT                                 ;               ;IC;1;330;0344 0352 1307;A;108;;Invest Cont;2700 N  VERMONT                      AV
201116118;11/27/2020 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;11/23/2020 12:00:00 AM;1200;11;1141;26;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0930 1822;W;501;;Invest Cont;2000 N  VERMONT                      AV
201112187;08/04/2020 12:00:00 AM;Northeast  ;BUNCO, GRAND THEFT                                      ;07/16/2020 12:00:00 AM;1900;11;1144;51;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;662;0701 0913 0361;W;501;;Invest Cont;2100    HYPERION                     AV
201115543;11/08/2020 12:00:00 AM;Northeast  ;BURGLARY FROM VEHICLE                                   ;11/08/2020 12:00:00 AM;1500;11;1183;42;M;STREET                                      ;               ;IC;1;330;0344 1612;W;101;;Invest Cont;1600 N  ALVARADO                     ST
201110399;06/13/2020 12:00:00 AM;Northeast  ;BURGLARY FROM VEHICLE                                   ;06/11/2020 12:00:00 AM;1700;11;1145;34;F;STREET                                      ;               ;IC;1;330;0385;O;101;;Invest Cont;2400 N  ALVARADO                     ST
211104687;01/21/2021 12:00:00 AM;Northeast  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;01/21/2020 12:00:00 AM;300;11;1151;0;X;CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEM;               ;IC;2;745;0329;X;708;;Invest Cont;4800 W  SUNSET                       BL
201110326;06/12/2020 12:00:00 AM;Northeast  ;VEHICLE - STOLEN                                        ;06/11/2020 12:00:00 AM;2000;11;1138;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;6200    MT ANGELUS                   DR
201106089;02/16/2020 12:00:00 AM;Northeast  ;BATTERY - SIMPLE ASSAULT                                ;02/16/2020 12:00:00 AM;915;11;1107;24;F;SINGLE FAMILY DWELLING                      ;400;AA;2;624;0555 0400 0416 0419 0913;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Arrest;6000    CRESTWOOD                    WY
201104052;01/01/2020 12:00:00 AM;Northeast  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;01/01/2020 12:00:00 AM;2030;11;1105;0;X;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;AA;2;740;2004 1402 1020 1307 0329;X;502;;Adult Arrest;2400    COLORADO                     BL
201114637;10/14/2020 12:00:00 AM;Northeast  ;VEHICLE - STOLEN                                        ;10/13/2020 12:00:00 AM;2200;11;1184;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;1600    ECHO PARK                    AV
201111473;07/15/2020 12:00:00 AM;Northeast  ;UNAUTHORIZED COMPUTER ACCESS                            ;07/15/2020 12:00:00 AM;1134;11;1117;40;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;661;1904 1914 1822 1911;H;501;;Invest Cont;4600    ELLENWOOD                    DR
201108617;04/22/2020 12:00:00 AM;Northeast  ;THEFT OF IDENTITY                                       ;04/07/2020 12:00:00 AM;1420;11;1143;48;M;GARAGE/CARPORT                              ;               ;IC;2;354;0930 1822;H;707;;Invest Cont;2900    SAINT GEORGE                 ST
201108104;04/07/2020 12:00:00 AM;Northeast  ;VEHICLE - STOLEN                                        ;04/06/2020 12:00:00 AM;1900;11;1162;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;4300    GATEWAY                      AV
201108147;04/08/2020 12:00:00 AM;Northeast  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;04/08/2020 12:00:00 AM;745;11;1135;63;F;SINGLE FAMILY DWELLING                      ;               ;AO;2;745;0329 0361 1202;W;501;;Adult Other;2200    MARICOPA                     DR
201109103;05/07/2020 12:00:00 AM;Northeast  ;TRESPASSING                                             ;05/07/2020 12:00:00 AM;140;11;1109;60;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;888;0913 2004;H;501;;Invest Cont;1400 W  HILL                         DR
201113281;09/04/2020 12:00:00 AM;Northeast  ;BURGLARY                                                ;09/02/2020 12:00:00 AM;1800;11;1171;37;F;GARAGE/CARPORT                              ;               ;IC;1;310;1608 0344;H;707;;Invest Cont;3600    EFFIE                        ST
201108111;04/07/2020 12:00:00 AM;Northeast  ;BATTERY - SIMPLE ASSAULT                                ;04/07/2020 12:00:00 AM;500;11;1107;70;F;SINGLE FAMILY DWELLING                      ;400;AO;2;624;0561 0432 0400 1601 1202 1701 1242 0444;W;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;1300    HEPNER                       AV
201105686;02/08/2020 12:00:00 AM;Northeast  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;02/07/2020 12:00:00 AM;1550;11;1113;0;M;OTHER BUSINESS                              ;               ;IC;1;440;0344 0325;O;203;;Invest Cont;2800    COLORADO                     BL
201109241;05/11/2020 12:00:00 AM;Northeast  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;05/08/2020 12:00:00 AM;1500;11;1172;0; ;STREET                                      ;               ;IC;1;420;;;101;;Invest Cont;1500    SILVER LAKE                  BL
201110606;06/19/2020 12:00:00 AM;Northeast  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;06/16/2020 12:00:00 AM;2002;11;1123;40;F;STREET                                      ;               ;AO;1;331;0344;W;101;;Adult Other;LEGION                       LN
201111404;07/14/2020 12:00:00 AM;Northeast  ;THEFT FROM PERSON - ATTEMPT                             ;07/13/2020 12:00:00 AM;1630;11;1162;14;F;STREET                                      ;400;AA;1;450;0355;H;101;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Arrest;1100 N  VERMONT                      AV
201113027;08/29/2020 12:00:00 AM;Northeast  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;08/28/2020 12:00:00 AM;2335;11;1184;58;F;DRIVEWAY                                    ;               ;IC;1;331;0385;W;104;;Invest Cont;1800    PARK                         DR
201107194;03/11/2020 12:00:00 AM;Northeast  ;VEHICLE - STOLEN                                        ;03/11/2020 12:00:00 AM;1100;11;1118;0; ;PARKING LOT                                 ;               ;IC;1;510;;;108;;Invest Cont;5600 N  FIGUEROA                     ST
201113970;09/25/2020 12:00:00 AM;Northeast  ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;09/21/2020 12:00:00 AM;942;11;1162;0;X;OTHER BUSINESS                              ;               ;IC;2;668;0330 1300 0601;X;203;;Invest Cont;4500 W  HOLLYWOOD                    BL
201116336;12/05/2020 12:00:00 AM;Northeast  ;BRANDISH WEAPON                                         ;10/23/2020 12:00:00 AM;2000;11;1138;25;M;STREET                                      ;200;IC;1;761;0334 1822;H;101;KNIFE WITH BLADE 6INCHES OR LESS;Invest Cont;PIEDMONT
201114782;10/17/2020 12:00:00 AM;Northeast  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;10/16/2020 12:00:00 AM;1805;11;1115;50;M;PARKING LOT                                 ;               ;IC;2;740;0329 1300 1309;W;108;;Invest Cont;2200    COLORADO                     BL
201113064;08/30/2020 12:00:00 AM;Northeast  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;08/30/2020 12:00:00 AM;1500;11;1152;51;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;745;0329;W;501;;Invest Cont;1600    HILLHURST                    AV
201109063;05/06/2020 12:00:00 AM;Northeast  ;VEHICLE - ATTEMPT STOLEN                                ;05/05/2020 12:00:00 AM;240;11;1129;56;M;STREET                                      ;               ;IC;1;520;1612 1300;W;101;;Invest Cont;CRESCENT                     ST
201113788;09/20/2020 12:00:00 AM;Northeast  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;09/20/2020 12:00:00 AM;30;11;1126;17;M;SIDEWALK                                    ;500;IC;1;230;0416 1822;H;102;UNKNOWN WEAPON/OTHER WEAPON;Invest Cont;YORK
201110895;06/27/2020 12:00:00 AM;Northeast  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;06/26/2020 12:00:00 AM;2200;11;1141;0; ;GARAGE/CARPORT                              ;               ;IC;1;420;;;707;;Invest Cont;4700    AMBROSE                      AV
