DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
220117635;08/05/2022 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;03/20/2020 12:00:00 AM;955;1;129;55;M;GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY &;               ;IC;1;440;2032 1822 0344;B;725;;Invest Cont;400 E  TEMPLE                       ST
230110331;11/26/2020 12:00:00 AM;Central    ;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;11/26/2020 12:00:00 AM;1000;1;132;32;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC;1;815;2000 0913 0400;O;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;200 S  OLIVE                        ST
230107816;01/17/2023 12:00:00 AM;Central    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;06/01/2020 12:00:00 AM;1130;1;161;44;F;ABANDONED BUILDING ABANDONED HOUSE          ;               ;IC;2;740;0329;K;506;;Invest Cont;800    FRANCISCO                    ST
230113343;05/30/2023 12:00:00 AM;Central    ;RAPE, FORCIBLE                                          ;09/23/2020 12:00:00 AM;1200;1;132;23;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC;1;121;0416 0432 0527 2000 1814;W;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;200 S  OLIVE                        ST
220118158;08/13/2022 12:00:00 AM;Central    ;VEHICLE - ATTEMPT STOLEN                                ;07/30/2020 12:00:00 AM;1150;1;138;53;M;PARKING UNDERGROUND/BUILDING                ;               ;IC;1;520;0329 1822;W;123;;Invest Cont;200 S  SAN PEDRO                    ST
220113105;05/25/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;09/19/2020 12:00:00 AM;1525;1;185;38;F;OTHER PREMISE                               ;               ;IC;2;354;0928;K;710;;Invest Cont;1100 S  HILL                         ST
220114712;06/22/2022 12:00:00 AM;Central    ;DOCUMENT FORGERY / STOLEN FELONY                        ;03/04/2020 12:00:00 AM;900;1;122;68;M;GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY &;               ;IC;2;649;0601;B;725;;Invest Cont;100 N  HILL                         ST
230104553;01/09/2023 12:00:00 AM;Central    ;DOCUMENT FORGERY / STOLEN FELONY                        ;12/05/2020 12:00:00 AM;900;1;166;43;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;649;0924 1822;B;501;;Invest Cont;600    WALL                         ST
230105989;01/31/2023 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;09/09/2020 12:00:00 AM;1346;1;154;20;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0929 1822 1218 1419 0312;B;502;;Invest Cont;500 S  LOS ANGELES                  ST
220117321;07/28/2022 12:00:00 AM;Central    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;07/14/2020 12:00:00 AM;607;1;161;48;F;OFFICE BUILDING/OFFICE                      ;               ;IC;2;956;1906 0913 1803;W;702;;Invest Cont;800 S  FIGUEROA                     ST
220111573;05/03/2022 12:00:00 AM;Central    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;01/01/2020 12:00:00 AM;2055;1;192;33;M;WEBSITE                                     ;               ;IC;2;956;0913 1906 1913 2041;K;751;;Invest Cont;1800 S  GRAND                        AV
220106663;02/15/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;02/11/2020 12:00:00 AM;2000;1;145;33;F;STREET                                      ;400;IC;2;626;0913 2000 1814 0416 0446;H;101;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;BROADWAY
220105579;01/28/2022 12:00:00 AM;Central    ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;11/13/2020 12:00:00 AM;1200;1;155;0;X;POLICE FACILITY                             ;               ;AA;2;845;1501;X;726;;Adult Arrest;200 E  6TH                          ST
230105662;12/29/2022 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   ;02/17/2020 12:00:00 AM;1756;1;192;29;F;VEHICLE, PASSENGER/TRUCK                    ;               ;IC;1;330;1607 0344 1300 1822;O;122;;Invest Cont;VENICE
230113065;05/26/2023 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;02/01/2020 12:00:00 AM;1;1;135;29;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0929;W;501;;Invest Cont;200 S  MAIN                         ST
230121740;10/13/2023 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;01/14/2020 12:00:00 AM;1255;1;121;42;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0928;B;502;;Invest Cont;900 W  TEMPLE                       ST
230112339;05/14/2023 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;11/14/2020 12:00:00 AM;1525;1;157;40;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0922 1822;B;502;;Invest Cont;500 E  6TH                          ST
220121000;09/21/2022 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;01/02/2020 12:00:00 AM;30;1;129;-1;M;GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY &;               ;IC;1;331;0344 1822 1300 0385 1602;O;725;;Invest Cont;500    CENTER                       ST
