DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC
210310267;05/13/2021 12:00:00 AM;Southwest  ;BIKE - STOLEN                                           ;05/13/2021 12:00:00 AM;2220
210306695;02/18/2021 12:00:00 AM;Southwest  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;02/16/2021 12:00:00 AM;1300
210317011;10/07/2021 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;10/01/2021 12:00:00 AM;1400
210313112;07/17/2021 12:00:00 AM;Southwest  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;07/16/2021 12:00:00 AM;2100
210315908;09/15/2021 12:00:00 AM;Southwest  ;BURGLARY, ATTEMPTED                                     ;09/14/2021 12:00:00 AM;2000
210313311;07/21/2021 12:00:00 AM;Southwest  ;BRANDISH WEAPON                                         ;07/21/2021 12:00:00 AM;1100
210318670;11/10/2021 12:00:00 AM;Southwest  ;LEWD CONDUCT                                            ;11/10/2021 12:00:00 AM;2047
210318407;11/05/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;11/05/2021 12:00:00 AM;1930
210320590;12/23/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;12/23/2021 12:00:00 AM;2250
210319965;12/08/2021 12:00:00 AM;Southwest  ;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ;12/08/2021 12:00:00 AM;1845
210315653;09/09/2021 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;09/06/2021 12:00:00 AM;1400
210314420;08/15/2021 12:00:00 AM;Southwest  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;08/15/2021 12:00:00 AM;940
210312992;07/14/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;07/14/2021 12:00:00 AM;2200
210317252;10/13/2021 12:00:00 AM;Southwest  ;BRANDISH WEAPON                                         ;10/13/2021 12:00:00 AM;20
210320379;12/19/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;12/19/2021 12:00:00 AM;20
220304054;12/31/2021 12:00:00 AM;Southwest  ;BURGLARY FROM VEHICLE                                   ;12/31/2021 12:00:00 AM;55
210307359;03/11/2021 12:00:00 AM;Southwest  ;BUNCO, GRAND THEFT                                      ;03/11/2021 12:00:00 AM;1530
210315470;09/06/2021 12:00:00 AM;Southwest  ;BURGLARY FROM VEHICLE, ATTEMPTED                        ;09/04/2021 12:00:00 AM;2000
210314961;08/27/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;08/27/2021 12:00:00 AM;620
210313793;07/31/2021 12:00:00 AM;Southwest  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;07/31/2021 12:00:00 AM;1910
210304968;01/23/2021 12:00:00 AM;Southwest  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;01/19/2021 12:00:00 AM;800
210310755;05/25/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;05/25/2021 12:00:00 AM;530
210307051;03/05/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;03/05/2021 12:00:00 AM;1125
210311434;06/10/2021 12:00:00 AM;Southwest  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;06/10/2021 12:00:00 AM;40
220304026;01/01/2022 12:00:00 AM;Southwest  ;BURGLARY, ATTEMPTED                                     ;12/31/2021 12:00:00 AM;1930
210314823;08/24/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;08/24/2021 12:00:00 AM;2015
210319481;11/28/2021 12:00:00 AM;Southwest  ;ROBBERY                                                 ;11/28/2021 12:00:00 AM;1500
210314916;08/26/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;08/26/2021 12:00:00 AM;710
210315381;09/03/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;09/03/2021 12:00:00 AM;2000
210305961;02/10/2021 12:00:00 AM;Southwest  ;BRANDISH WEAPON                                         ;02/10/2021 12:00:00 AM;530
210305985;02/10/2021 12:00:00 AM;Southwest  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;02/10/2021 12:00:00 AM;1125
210309841;05/05/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;05/05/2021 12:00:00 AM;30
210300679;04/05/2021 12:00:00 AM;Southwest  ;BRANDISH WEAPON                                         ;04/05/2021 12:00:00 AM;1150
210311505;06/11/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;06/10/2021 12:00:00 AM;1710
210315431;09/05/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;09/05/2021 12:00:00 AM;930
210312719;07/07/2021 12:00:00 AM;Southwest  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;07/02/2021 12:00:00 AM;1000
210315784;09/13/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;09/12/2021 12:00:00 AM;2300
210304143;01/04/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;01/02/2021 12:00:00 AM;1000
210311468;06/10/2021 12:00:00 AM;Southwest  ;BRANDISH WEAPON                                         ;06/09/2021 12:00:00 AM;840
210310916;05/28/2021 12:00:00 AM;Southwest  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;05/23/2021 12:00:00 AM;2110
210313506;07/25/2021 12:00:00 AM;Southwest  ;ATTEMPTED ROBBERY                                       ;07/25/2021 12:00:00 AM;850
210307116;03/06/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;03/06/2021 12:00:00 AM;1825
210317323;10/14/2021 12:00:00 AM;Southwest  ;EXTORTION                                               ;04/01/2021 12:00:00 AM;1200
210311843;06/18/2021 12:00:00 AM;Southwest  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;06/18/2021 12:00:00 AM;100
210312000;06/21/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;06/21/2021 12:00:00 AM;1515
210316347;09/23/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;09/23/2021 12:00:00 AM;1200
210316679;09/30/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;09/30/2021 12:00:00 AM;445
210319135;11/19/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;11/19/2021 12:00:00 AM;1715
210313732;07/29/2021 12:00:00 AM;Southwest  ;TRESPASSING                                             ;07/29/2021 12:00:00 AM;1030
210304794;01/20/2021 12:00:00 AM;Southwest  ;INDECENT EXPOSURE                                       ;01/20/2021 12:00:00 AM;418
210306582;02/24/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;02/24/2021 12:00:00 AM;1050
210316189;09/20/2021 12:00:00 AM;Southwest  ;BURGLARY                                                ;09/20/2021 12:00:00 AM;430
210308323;04/04/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;04/04/2021 12:00:00 AM;130
210317241;10/12/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;10/12/2021 12:00:00 AM;1320
210306821;03/01/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;02/28/2021 12:00:00 AM;2250
210313989;08/05/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;08/04/2021 12:00:00 AM;2100
210314222;08/10/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;08/10/2021 12:00:00 AM;1030
210314951;08/25/2021 12:00:00 AM;Southwest  ;VIOLATION OF RESTRAINING ORDER                          ;08/25/2021 12:00:00 AM;1300
210304370;01/09/2021 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;01/06/2021 12:00:00 AM;1230
210317218;10/12/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;10/11/2021 12:00:00 AM;1150
210317487;10/14/2021 12:00:00 AM;Southwest  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;10/14/2021 12:00:00 AM;930
210313625;07/27/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;07/27/2021 12:00:00 AM;1340
210311854;06/19/2021 12:00:00 AM;Southwest  ;ROBBERY                                                 ;06/19/2021 12:00:00 AM;330
210318472;11/07/2021 12:00:00 AM;Southwest  ;ROBBERY                                                 ;11/07/2021 12:00:00 AM;1030
210313142;07/16/2021 12:00:00 AM;Southwest  ;BURGLARY FROM VEHICLE                                   ;07/14/2021 12:00:00 AM;2100
210317500;10/18/2021 12:00:00 AM;Southwest  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;10/17/2021 12:00:00 AM;2300
210306620;02/24/2021 12:00:00 AM;Southwest  ;BURGLARY                                                ;02/24/2021 12:00:00 AM;200
210317877;10/25/2021 12:00:00 AM;Southwest  ;VIOLATION OF RESTRAINING ORDER                          ;10/22/2021 12:00:00 AM;1000
210314751;08/19/2021 12:00:00 AM;Southwest  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;08/19/2021 12:00:00 AM;2205
210300937;08/06/2021 12:00:00 AM;Southwest  ;ATTEMPTED ROBBERY                                       ;08/06/2021 12:00:00 AM;2300
210314911;08/26/2021 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;08/26/2021 12:00:00 AM;1530
210315979;09/17/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;09/17/2021 12:00:00 AM;1115
210306231;02/15/2021 12:00:00 AM;Southwest  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;02/15/2021 12:00:00 AM;1345
210313297;07/21/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;07/21/2021 12:00:00 AM;1430
210307206;03/07/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;03/07/2021 12:00:00 AM;2200
210319902;12/07/2021 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;03/11/2021 12:00:00 AM;1402
210315815;09/12/2021 12:00:00 AM;Southwest  ;BIKE - STOLEN                                           ;09/11/2021 12:00:00 AM;1950
210312050;06/20/2021 12:00:00 AM;Southwest  ;VIOLATION OF RESTRAINING ORDER                          ;06/20/2021 12:00:00 AM;700
210315997;09/15/2021 12:00:00 AM;Southwest  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;09/14/2021 12:00:00 AM;2020
210309794;05/04/2021 12:00:00 AM;Southwest  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;05/03/2021 12:00:00 AM;1400
210318206;11/01/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;10/30/2021 12:00:00 AM;1900
210305412;01/31/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;01/31/2021 12:00:00 AM;930
210313203;07/19/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;07/18/2021 12:00:00 AM;2300
210315512;09/07/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;09/07/2021 12:00:00 AM;1330
210318811;11/14/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;11/13/2021 12:00:00 AM;1600
210310814;05/26/2021 12:00:00 AM;Southwest  ;CHILD ANNOYING (17YRS & UNDER)                          ;05/26/2021 12:00:00 AM;1320
210313204;07/18/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;07/18/2021 12:00:00 AM;2000
210316055;09/19/2021 12:00:00 AM;Southwest  ;ROBBERY                                                 ;09/19/2021 12:00:00 AM;105
210316822;10/03/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;10/02/2021 12:00:00 AM;1740
210307572;03/16/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;03/16/2021 12:00:00 AM;1630
210309788;05/04/2021 12:00:00 AM;Southwest  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;05/03/2021 12:00:00 AM;440
210317099;10/08/2021 12:00:00 AM;Southwest  ;BRANDISH WEAPON                                         ;10/08/2021 12:00:00 AM;1130
210313802;07/31/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;07/31/2021 12:00:00 AM;440
210309302;04/24/2021 12:00:00 AM;Southwest  ;ROBBERY                                                 ;04/24/2021 12:00:00 AM;1445
210317242;10/12/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;10/11/2021 12:00:00 AM;1845
210308850;04/15/2021 12:00:00 AM;Southwest  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;04/15/2021 12:00:00 AM;2220
210315480;09/06/2021 12:00:00 AM;Southwest  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;09/04/2021 12:00:00 AM;1800
210306598;02/25/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;02/24/2021 12:00:00 AM;1900
220304472;01/08/2022 12:00:00 AM;Southwest  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;12/29/2021 12:00:00 AM;1355
210313006;07/13/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;07/13/2021 12:00:00 AM;2330
210318447;11/06/2021 12:00:00 AM;Southwest  ;BURGLARY                                                ;11/06/2021 12:00:00 AM;1730
210312334;06/29/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;06/29/2021 12:00:00 AM;1745
210318896;11/16/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;11/16/2021 12:00:00 AM;645
210318273;11/02/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;11/02/2021 12:00:00 AM;2200
210305408;01/29/2021 12:00:00 AM;Southwest  ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;01/29/2021 12:00:00 AM;1230
210312513;07/03/2021 12:00:00 AM;Southwest  ;ROBBERY                                                 ;07/03/2021 12:00:00 AM;1530
210314097;08/07/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;08/07/2021 12:00:00 AM;2330
210317360;10/14/2021 12:00:00 AM;Southwest  ;BIKE - STOLEN                                           ;10/12/2021 12:00:00 AM;1400
210320461;12/20/2021 12:00:00 AM;Southwest  ;BUNCO, PETTY THEFT                                      ;12/13/2021 12:00:00 AM;1930
210312354;06/28/2021 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;03/31/2021 12:00:00 AM;1315
210318139;10/31/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;10/28/2021 12:00:00 AM;1800
210311145;06/03/2021 12:00:00 AM;Southwest  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;06/02/2021 12:00:00 AM;1900
210316424;09/24/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;09/24/2021 12:00:00 AM;1930
210318059;10/29/2021 12:00:00 AM;Southwest  ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;10/29/2021 12:00:00 AM;1200
210315820;09/13/2021 12:00:00 AM;Southwest  ;BUNCO, GRAND THEFT                                      ;08/03/2021 12:00:00 AM;1527
210318747;11/12/2021 12:00:00 AM;Southwest  ;ROBBERY                                                 ;11/12/2021 12:00:00 AM;1730
210310500;05/19/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;05/19/2021 12:00:00 AM;1905
210314627;08/20/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;08/20/2021 12:00:00 AM;1900
210314783;08/08/2021 12:00:00 AM;Southwest  ;VIOLATION OF RESTRAINING ORDER                          ;08/08/2021 12:00:00 AM;2330
210316761;10/01/2021 12:00:00 AM;Southwest  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;10/01/2021 12:00:00 AM;1100
210316740;09/29/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;09/29/2021 12:00:00 AM;1950
210315907;09/15/2021 12:00:00 AM;Southwest  ;RESISTING ARREST                                        ;09/15/2021 12:00:00 AM;830
210317708;10/22/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;10/22/2021 12:00:00 AM;330
210312853;07/11/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;07/11/2021 12:00:00 AM;920
210309119;04/19/2021 12:00:00 AM;Southwest  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;04/19/2021 12:00:00 AM;830
210305076;01/26/2021 12:00:00 AM;Southwest  ;BRANDISH WEAPON                                         ;01/26/2021 12:00:00 AM;1125
210310527;05/20/2021 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;05/19/2021 12:00:00 AM;800
210312402;07/01/2021 12:00:00 AM;Southwest  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;06/24/2021 12:00:00 AM;2300
210307115;03/06/2021 12:00:00 AM;Southwest  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;03/06/2021 12:00:00 AM;2357
210316468;09/25/2021 12:00:00 AM;Southwest  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;09/25/2021 12:00:00 AM;430
210317272;10/13/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;10/11/2021 12:00:00 AM;2100
210301184;11/22/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;11/22/2021 12:00:00 AM;200
210305730;02/05/2021 12:00:00 AM;Southwest  ;RAPE, FORCIBLE                                          ;02/03/2021 12:00:00 AM;2200
210316767;10/01/2021 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;09/29/2021 12:00:00 AM;1000
210307468;03/14/2021 12:00:00 AM;Southwest  ;BIKE - STOLEN                                           ;03/12/2021 12:00:00 AM;1500
210319955;12/08/2021 12:00:00 AM;Southwest  ;BURGLARY FROM VEHICLE                                   ;12/08/2021 12:00:00 AM;1500
210310362;05/16/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;05/16/2021 12:00:00 AM;2037
210314886;08/25/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;08/25/2021 12:00:00 AM;1000
210311882;06/19/2021 12:00:00 AM;Southwest  ;BURGLARY                                                ;04/02/2021 12:00:00 AM;2200
210304060;01/01/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;01/01/2021 12:00:00 AM;2000
210313826;08/01/2021 12:00:00 AM;Southwest  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;08/01/2021 12:00:00 AM;1320
210305609;02/03/2021 12:00:00 AM;Southwest  ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;02/02/2021 12:00:00 AM;1100
210300521;01/16/2021 12:00:00 AM;Southwest  ;BRANDISH WEAPON                                         ;01/16/2021 12:00:00 AM;1130
210317118;10/09/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;10/09/2021 12:00:00 AM;1400
210311503;06/11/2021 12:00:00 AM;Southwest  ;TRESPASSING                                             ;06/11/2021 12:00:00 AM;405
210318332;11/03/2021 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;10/06/2021 12:00:00 AM;40
220307479;03/10/2022 12:00:00 AM;Southwest  ;BATTERY WITH SEXUAL CONTACT                             ;09/27/2021 12:00:00 AM;1700
210319425;11/26/2021 12:00:00 AM;Southwest  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;11/26/2021 12:00:00 AM;1545
210311653;06/09/2021 12:00:00 AM;Southwest  ;STALKING                                                ;06/09/2021 12:00:00 AM;950
210304270;01/07/2021 12:00:00 AM;Southwest  ;ROBBERY                                                 ;01/07/2021 12:00:00 AM;1000
210310132;05/10/2021 12:00:00 AM;Southwest  ;BATTERY POLICE (SIMPLE)                                 ;05/10/2021 12:00:00 AM;1230
210318278;11/02/2021 12:00:00 AM;Southwest  ;BRANDISH WEAPON                                         ;11/02/2021 12:00:00 AM;1630
210313184;07/16/2021 12:00:00 AM;Southwest  ;INDECENT EXPOSURE                                       ;07/15/2021 12:00:00 AM;2200
210320696;12/26/2021 12:00:00 AM;Southwest  ;BURGLARY FROM VEHICLE                                   ;12/26/2021 12:00:00 AM;2030
210313806;07/31/2021 12:00:00 AM;Southwest  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;07/31/2021 12:00:00 AM;1209
210310688;05/24/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;05/22/2021 12:00:00 AM;2000
210309145;04/21/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;04/21/2021 12:00:00 AM;715
220300519;12/31/2021 12:00:00 AM;Southwest  ;ROBBERY                                                 ;12/31/2021 12:00:00 AM;1525
210313671;07/27/2021 12:00:00 AM;Southwest  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;06/25/2021 12:00:00 AM;1600
210320736;12/27/2021 12:00:00 AM;Southwest  ;BRANDISH WEAPON                                         ;12/27/2021 12:00:00 AM;730
210309552;04/29/2021 12:00:00 AM;Southwest  ;TRESPASSING                                             ;04/29/2021 12:00:00 AM;1045
210319310;11/24/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;11/24/2021 12:00:00 AM;200
210317177;10/11/2021 12:00:00 AM;Southwest  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;10/07/2021 12:00:00 AM;1000
210316988;10/07/2021 12:00:00 AM;Southwest  ;BUNCO, GRAND THEFT                                      ;10/07/2021 12:00:00 AM;5
210306746;02/22/2021 12:00:00 AM;Southwest  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;02/17/2021 12:00:00 AM;1120
210300615;03/11/2021 12:00:00 AM;Southwest  ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;03/11/2021 12:00:00 AM;1800
210313207;07/17/2021 12:00:00 AM;Southwest  ;VIOLATION OF RESTRAINING ORDER                          ;06/18/2021 12:00:00 AM;1329
210318383;11/05/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;11/05/2021 12:00:00 AM;500
210306569;02/22/2021 12:00:00 AM;Southwest  ;BURGLARY                                                ;02/19/2021 12:00:00 AM;1900
210313013;07/14/2021 12:00:00 AM;Southwest  ;BURGLARY FROM VEHICLE                                   ;07/14/2021 12:00:00 AM;200
220318673;10/18/2022 12:00:00 AM;Southwest  ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;07/04/2021 12:00:00 AM;800
210307923;03/24/2021 12:00:00 AM;Southwest  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;03/16/2021 12:00:00 AM;2100
210314789;08/23/2021 12:00:00 AM;Southwest  ;ATTEMPTED ROBBERY                                       ;08/23/2021 12:00:00 AM;1730
210316827;10/04/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;10/03/2021 12:00:00 AM;2010
210304884;01/21/2021 12:00:00 AM;Southwest  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;01/21/2021 12:00:00 AM;1130
210309407;04/26/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;04/26/2021 12:00:00 AM;1702
210313281;07/21/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;07/20/2021 12:00:00 AM;2200
210318282;11/03/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;10/30/2021 12:00:00 AM;2030
210319908;12/07/2021 12:00:00 AM;Southwest  ;THEFT OF IDENTITY                                       ;11/24/2021 12:00:00 AM;800
210313305;07/21/2021 12:00:00 AM;Southwest  ;BURGLARY, ATTEMPTED                                     ;07/21/2021 12:00:00 AM;1320
210312040;06/23/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;06/23/2021 12:00:00 AM;130
210316559;09/27/2021 12:00:00 AM;Southwest  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;09/24/2021 12:00:00 AM;1530
210300600;02/27/2021 12:00:00 AM;Southwest  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;02/27/2021 12:00:00 AM;2010
210316115;09/19/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;09/19/2021 12:00:00 AM;1300
210319334;11/24/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;11/24/2021 12:00:00 AM;925
210319632;12/01/2021 12:00:00 AM;Southwest  ;OTHER ASSAULT                                           ;12/01/2021 12:00:00 AM;930
210318802;11/12/2021 12:00:00 AM;Southwest  ;OTHER MISCELLANEOUS CRIME                               ;11/12/2021 12:00:00 AM;1720
210320819;12/28/2021 12:00:00 AM;Southwest  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;12/28/2021 12:00:00 AM;2215
210306723;02/26/2021 12:00:00 AM;Southwest  ;VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC);02/25/2021 12:00:00 AM;2230
210319250;11/23/2021 12:00:00 AM;Southwest  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;11/22/2021 12:00:00 AM;1400
210310177;05/11/2021 12:00:00 AM;Southwest  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;05/10/2021 12:00:00 AM;1145
210320460;12/21/2021 12:00:00 AM;Southwest  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;12/20/2021 12:00:00 AM;2300
210312273;06/28/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;06/12/2021 12:00:00 AM;1300
210316379;09/24/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;09/22/2021 12:00:00 AM;1600
210313787;07/31/2021 12:00:00 AM;Southwest  ;VEHICLE - STOLEN                                        ;07/28/2021 12:00:00 AM;1500
210313908;08/03/2021 12:00:00 AM;Southwest  ;BATTERY - SIMPLE ASSAULT                                ;08/03/2021 12:00:00 AM;900
210305899;02/08/2021 12:00:00 AM;Southwest  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;02/08/2021 12:00:00 AM;840
210300807;06/04/2021 12:00:00 AM;Southwest  ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;06/04/2021 12:00:00 AM;1215
210318459;11/06/2021 12:00:00 AM;Southwest  ;VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC);11/05/2021 12:00:00 AM;2200
