DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
232112438;08/03/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;07/01/2020 12:00:00 AM;1200;21;2157;46;M;WEBSITE                                     ;               ;IC
222106031;02/23/2022 12:00:00 AM;Topanga    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;08/14/2020 12:00:00 AM;1300;21;2113;0; ;OTHER BUSINESS                              ;               ;IC
232112058;07/25/2023 12:00:00 AM;Topanga    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;04/26/2020 12:00:00 AM;2110;21;2198;17;F;SINGLE FAMILY DWELLING                      ;               ;IC
222114709;09/26/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;06/19/2020 12:00:00 AM;600;21;2113;42;F;SINGLE FAMILY DWELLING                      ;               ;IC
232110833;06/23/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;06/01/2020 12:00:00 AM;1200;21;2146;33;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
232117501;12/09/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;05/10/2020 12:00:00 AM;1645;21;2157;25;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
232110125;06/08/2023 12:00:00 AM;Topanga    ;BATTERY - SIMPLE ASSAULT                                ;04/27/2020 12:00:00 AM;1400;21;2175;81;M;PARKING LOT                                 ;400;AO
222104573;01/18/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;08/07/2020 12:00:00 AM;1155;21;2169;38;F;SINGLE FAMILY DWELLING                      ;               ;IC
232104037;01/02/2023 12:00:00 AM;Topanga    ;EXTORTION                                               ;02/01/2020 12:00:00 AM;1700;21;2148;23;F;ALLEY                                       ;               ;AO
232109597;05/27/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;07/14/2020 12:00:00 AM;1655;21;2118;52;M;SINGLE FAMILY DWELLING                      ;               ;IC
222108906;05/03/2022 12:00:00 AM;Topanga    ;PICKPOCKET                                              ;12/31/2020 12:00:00 AM;1220;21;2133;19;M;HOSPITAL                                    ;               ;IC
222106975;03/14/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;08/07/2020 12:00:00 AM;1600;21;2104;35;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
232113429;08/28/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;03/01/2020 12:00:00 AM;1200;21;2155;32;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
232110277;06/12/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;09/11/2020 12:00:00 AM;1200;21;2177;41;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
202112289;08/03/2020 12:00:00 AM;Topanga    ;VEHICLE - STOLEN                                        ;07/30/2020 12:00:00 AM;1400;21;2113;0; ;STREET                                      ;               ;IC
222113244;08/19/2022 12:00:00 AM;Topanga    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;01/20/2020 12:00:00 AM;1;21;2157;0; ;STREET                                      ;               ;IC
222105110;01/28/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;09/07/2020 12:00:00 AM;1200;21;2102;41;M;SINGLE FAMILY DWELLING                      ;               ;IC
222104705;01/22/2022 12:00:00 AM;Topanga    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/22/2020 12:00:00 AM;400;21;2128;16;M;SINGLE FAMILY DWELLING                      ;400;AO
222109748;05/27/2022 12:00:00 AM;Topanga    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;03/28/2020 12:00:00 AM;1745;21;2157;34;M;SINGLE FAMILY DWELLING                      ;               ;AO
222106102;02/25/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;12/13/2020 12:00:00 AM;1430;21;2156;-1;M;STREET                                      ;               ;IC
232112798;08/11/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;08/11/2020 12:00:00 AM;1755;21;2146;45;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
222107696;04/05/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;04/15/2020 12:00:00 AM;1200;21;2105;61;M;SINGLE FAMILY DWELLING                      ;               ;IC
222116012;10/28/2022 12:00:00 AM;Topanga    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;08/12/2020 12:00:00 AM;1;21;2114;21;F;SINGLE FAMILY DWELLING                      ;               ;AO
222115665;10/20/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;11/18/2020 12:00:00 AM;1200;21;2187;38;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
222111399;07/07/2022 12:00:00 AM;Topanga    ;VIOLATION OF RESTRAINING ORDER                          ;08/21/2020 12:00:00 AM;1;21;2148;26;F;SINGLE FAMILY DWELLING                      ;               ;AA
232104887;01/24/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;05/20/2020 12:00:00 AM;1830;21;2173;22;M;SINGLE FAMILY DWELLING                      ;               ;IC
222117263;12/01/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1100;21;2137;38;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
222105712;02/13/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1010;21;2103;25;M;OTHER RESIDENCE                             ;               ;IC
232108067;04/17/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;04/17/2020 12:00:00 AM;955;21;2133;45;M;SINGLE FAMILY DWELLING                      ;               ;IC
232104840;01/18/2023 12:00:00 AM;Topanga    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;12/01/2020 12:00:00 AM;1200;21;2101;14;F;SINGLE FAMILY DWELLING                      ;500;AO
232110766;06/22/2023 12:00:00 AM;Topanga    ;BUNCO, GRAND THEFT                                      ;09/09/2020 12:00:00 AM;1300;21;2189;50;F;NAIL SALON                                  ;               ;IC
212111298;07/12/2021 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;11/04/2020 12:00:00 AM;900;21;2196;72;F;SINGLE FAMILY DWELLING                      ;               ;IC
212106349;01/14/2021 12:00:00 AM;Topanga    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;10/14/2020 12:00:00 AM;1015;21;2185;53;M;OTHER BUSINESS                              ;               ;IC
222110400;06/11/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;04/19/2020 12:00:00 AM;1430;21;2138;33;M;SINGLE FAMILY DWELLING                      ;               ;IC
212115371;10/18/2021 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;11/19/2020 12:00:00 AM;1717;21;2157;65;F;AUTOMATED TELLER MACHINE (ATM)              ;               ;IC
222115311;10/12/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;11/19/2020 12:00:00 AM;1200;21;2107;51;F;SINGLE FAMILY DWELLING                      ;               ;IC
232110968;06/27/2023 12:00:00 AM;Topanga    ;BUNCO, GRAND THEFT                                      ;03/01/2020 12:00:00 AM;1100;21;2128;38;M;SINGLE FAMILY DWELLING                      ;               ;IC
222106599;03/09/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;05/28/2020 12:00:00 AM;1200;21;2111;57;M;SINGLE FAMILY DWELLING                      ;               ;IC
222117701;12/08/2022 12:00:00 AM;Topanga    ;CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT             ;08/01/2020 12:00:00 AM;5;21;2128;13;F;SINGLE FAMILY DWELLING                      ;400;AO
212104482;01/15/2021 12:00:00 AM;Topanga    ;BURGLARY FROM VEHICLE                                   ;12/24/2020 12:00:00 AM;2200;21;2158;40;F;PARKING LOT                                 ;               ;IC
232110765;06/22/2023 12:00:00 AM;Topanga    ;BUNCO, GRAND THEFT                                      ;09/01/2020 12:00:00 AM;1200;21;2189;55;M;NAIL SALON                                  ;               ;IC
232104115;01/04/2023 12:00:00 AM;Topanga    ;DOCUMENT FORGERY / STOLEN FELONY                        ;08/06/2020 12:00:00 AM;1;21;2196;48;F;SINGLE FAMILY DWELLING                      ;               ;IC
202107032;03/07/2020 12:00:00 AM;Topanga    ;VEHICLE - STOLEN                                        ;03/06/2020 12:00:00 AM;1900;21;2105;0; ;STREET                                      ;               ;IC
222104737;01/21/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;03/28/2020 12:00:00 AM;700;21;2177;35;F;AUTOMATED TELLER MACHINE (ATM)              ;               ;IC
232110105;06/08/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;07/08/2020 12:00:00 AM;1045;21;2133;47;M;OTHER BUSINESS                              ;               ;IC
232114862;10/03/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;12/31/2020 12:00:00 AM;2359;21;2128;4;M;SINGLE FAMILY DWELLING                      ;               ;IC
232111546;07/11/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;08/22/2020 12:00:00 AM;2140;21;2189;42;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
222104158;01/05/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;07/01/2020 12:00:00 AM;1310;21;2189;78;M;SINGLE FAMILY DWELLING                      ;               ;IC
222112528;08/02/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;11/11/2020 12:00:00 AM;1455;21;2187;23;M;AUTOMATED TELLER MACHINE (ATM)              ;               ;IC
232116039;11/02/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;09/17/2020 12:00:00 AM;1050;21;2129;38;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
232114822;10/02/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;10/02/2020 12:00:00 AM;1905;21;2118;59;M;SINGLE FAMILY DWELLING                      ;               ;IC
222108260;04/21/2022 12:00:00 AM;Topanga    ;DOCUMENT FORGERY / STOLEN FELONY                        ;05/26/2020 12:00:00 AM;1200;21;2136;57;M;SINGLE FAMILY DWELLING                      ;               ;IC
232113073;08/14/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;09/15/2020 12:00:00 AM;1505;21;2138;30;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
212105668;02/18/2021 12:00:00 AM;Topanga    ;BURGLARY                                                ;12/30/2020 12:00:00 AM;1800;21;2185;43;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
232105189;02/03/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;03/03/2020 12:00:00 AM;1200;21;2144;68;M;SINGLE FAMILY DWELLING                      ;               ;IC
222110428;06/11/2022 12:00:00 AM;Topanga    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;06/11/2020 12:00:00 AM;1700;21;2134;35;F;SIDEWALK                                    ;400;AA
222117980;12/20/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;06/17/2020 12:00:00 AM;1200;21;2177;48;M;SINGLE FAMILY DWELLING                      ;               ;IC
222109556;05/23/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;06/12/2020 12:00:00 AM;800;21;2101;67;M;SINGLE FAMILY DWELLING                      ;               ;IC
232107207;03/27/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;01/27/2020 12:00:00 AM;1245;21;2157;27;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
232117739;12/16/2023 12:00:00 AM;Topanga    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;10/30/2020 12:00:00 AM;1230;21;2148;22;M;SINGLE FAMILY DWELLING                      ;500;AO
232111066;06/23/2023 12:00:00 AM;Topanga    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/01/2020 12:00:00 AM;1200;21;2136;6;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AA
232105902;02/21/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;08/17/2020 12:00:00 AM;1200;21;2111;72;M;OTHER BUSINESS                              ;               ;IC
222108039;04/15/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;800;21;2175;77;F;SINGLE FAMILY DWELLING                      ;               ;IC
232109956;06/04/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;09/01/2020 12:00:00 AM;1607;21;2105;27;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
222104384;01/12/2022 12:00:00 AM;Topanga    ;RAPE, FORCIBLE                                          ;03/08/2020 12:00:00 AM;2200;21;2155;35;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
222107379;03/28/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;03/14/2020 12:00:00 AM;1645;21;2185;24;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
222107154;03/22/2022 12:00:00 AM;Topanga    ;RAPE, FORCIBLE                                          ;05/05/2020 12:00:00 AM;1800;21;2187;28;F;SINGLE FAMILY DWELLING                      ;400;AO
232110777;06/21/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;09/16/2020 12:00:00 AM;1018;21;2144;31;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
222108779;05/03/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;06/30/2020 12:00:00 AM;1300;21;2133;31;F;SINGLE FAMILY DWELLING                      ;               ;IC
222104171;12/28/2021 12:00:00 AM;Topanga    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;02/16/2020 12:00:00 AM;1350;21;2196;66;F;PARK/PLAYGROUND                             ;               ;IC
212109286;05/25/2021 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;04/01/2020 12:00:00 AM;2020;21;2146;60;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
232111989;07/20/2023 12:00:00 AM;Topanga    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;07/01/2020 12:00:00 AM;1800;21;2155;12;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
222110021;06/02/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1;21;2183;25;F;SINGLE FAMILY DWELLING                      ;               ;IC
232104876;01/17/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;05/18/2020 12:00:00 AM;1130;21;2173;-2;M;OTHER BUSINESS                              ;               ;IC
222111393;07/06/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1;21;2111;43;M;CYBERSPACE                                  ;               ;IC
222118259;12/29/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;04/01/2020 12:00:00 AM;800;21;2134;60;M;SINGLE FAMILY DWELLING                      ;               ;IC
232112279;07/29/2023 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;07/29/2020 12:00:00 AM;1500;21;2137;27;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
232105774;02/17/2023 12:00:00 AM;Topanga    ;EXTORTION                                               ;11/14/2020 12:00:00 AM;2000;21;2146;45;F;SINGLE FAMILY DWELLING                      ;               ;AO
232109543;05/26/2023 12:00:00 AM;Topanga    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;10/01/2020 12:00:00 AM;1200;21;2196;37;F;SINGLE FAMILY DWELLING                      ;511;AA
222104182;01/04/2022 12:00:00 AM;Topanga    ;BURGLARY                                                ;11/27/2020 12:00:00 AM;1200;21;2175;71;F;SINGLE FAMILY DWELLING                      ;               ;IC
212104247;01/07/2021 12:00:00 AM;Topanga    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;12/24/2020 12:00:00 AM;1600;21;2149;40;F;PORCH, RESIDENTIAL                          ;               ;IC
232111063;06/23/2023 12:00:00 AM;Topanga    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/01/2020 12:00:00 AM;1200;21;2136;12;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC
222118049;12/22/2022 12:00:00 AM;Topanga    ;THEFT OF IDENTITY                                       ;07/15/2020 12:00:00 AM;1200;21;2177;34;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
222114791;09/20/2022 12:00:00 AM;Topanga    ;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ;11/01/2020 12:00:00 AM;800;21;2149;12;F;SINGLE FAMILY DWELLING                      ;               ;IC
202113531;09/06/2020 12:00:00 AM;Topanga    ;VEHICLE - STOLEN                                        ;09/05/2020 12:00:00 AM;1500;21;2149;0; ;PARKING LOT                                 ;               ;AA
232111108;06/29/2023 12:00:00 AM;Topanga    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/01/2020 12:00:00 AM;1200;21;2136;12;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
222109656;05/23/2022 12:00:00 AM;Topanga    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);05/01/2020 12:00:00 AM;1;21;2139;9;F;SINGLE FAMILY DWELLING                      ;400;AO
202106474;02/24/2020 12:00:00 AM;Topanga    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;02/24/2020 12:00:00 AM;1835;21;2187;58;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC
202115676;11/05/2020 12:00:00 AM;Topanga    ;BURGLARY                                                ;11/03/2020 12:00:00 AM;330;21;2158;46;M;OTHER BUSINESS                              ;               ;IC
202115664;11/05/2020 12:00:00 AM;Topanga    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;09/03/2020 12:00:00 AM;1400;21;2139;30;M;OTHER BUSINESS                              ;               ;AO
202105280;01/29/2020 12:00:00 AM;Topanga    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;01/28/2020 12:00:00 AM;1800;21;2189;0; ;STREET                                      ;               ;IC
202104312;01/07/2020 12:00:00 AM;Topanga    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;01/05/2020 12:00:00 AM;1330;21;2172;39;M;OTHER BUSINESS                              ;               ;IC
202113353;08/31/2020 12:00:00 AM;Topanga    ;VIOLATION OF COURT ORDER                                ;08/31/2020 12:00:00 AM;1700;21;2111;37;F;SINGLE FAMILY DWELLING                      ;               ;AA
202108355;04/17/2020 12:00:00 AM;Topanga    ;VEHICLE - STOLEN                                        ;04/16/2020 12:00:00 AM;1600;21;2183;0; ;DRIVEWAY                                    ;               ;IC
202112082;07/28/2020 12:00:00 AM;Topanga    ;VIOLATION OF RESTRAINING ORDER                          ;07/25/2020 12:00:00 AM;1400;21;2183;29;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;AO
202116043;11/17/2020 12:00:00 AM;Topanga    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;10/31/2020 12:00:00 AM;1300;21;2156;0; ;PARKING LOT                                 ;               ;IC
202114356;09/30/2020 12:00:00 AM;Topanga    ;VEHICLE - STOLEN                                        ;09/29/2020 12:00:00 AM;1730;21;2157;0; ;GARAGE/CARPORT                              ;               ;IC
202116223;11/13/2020 12:00:00 AM;Topanga    ;BURGLARY FROM VEHICLE                                   ;05/31/2020 12:00:00 AM;255;21;2157;42;F;STREET                                      ;               ;IC
202100938;11/26/2020 12:00:00 AM;Topanga    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;11/26/2020 12:00:00 AM;500;21;2138;40;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AA
202115878;11/10/2020 12:00:00 AM;Topanga    ;BATTERY - SIMPLE ASSAULT                                ;11/10/2020 12:00:00 AM;1300;21;2158;25;M;HEALTH SPA/GYM                              ;400;AO
202117181;12/18/2020 12:00:00 AM;Topanga    ;OTHER MISCELLANEOUS CRIME                               ;12/18/2020 12:00:00 AM;230;21;2107;63;M;STREET                                      ;               ;AO
202112208;07/31/2020 12:00:00 AM;Topanga    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;07/31/2020 12:00:00 AM;2030;21;2103;42;M;SINGLE FAMILY DWELLING                      ;512;AA
202110119;06/03/2020 12:00:00 AM;Topanga    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;06/03/2020 12:00:00 AM;800;21;2177;39;M;SINGLE FAMILY DWELLING                      ;               ;IC
202106147;02/17/2020 12:00:00 AM;Topanga    ;TRESPASSING                                             ;02/17/2020 12:00:00 AM;657;21;2175;43;F;SINGLE FAMILY DWELLING                      ;               ;AO
202108432;04/20/2020 12:00:00 AM;Topanga    ;ROBBERY                                                 ;04/20/2020 12:00:00 AM;745;21;2175;35;M;GAS STATION                                 ;204;IC
202107369;03/15/2020 12:00:00 AM;Topanga    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;03/14/2020 12:00:00 AM;1330;21;2175;24;F;PARK/PLAYGROUND                             ;400;AA
202100654;04/10/2020 12:00:00 AM;Topanga    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;04/10/2020 12:00:00 AM;1915;21;2143;27;M;DEPARTMENT STORE                            ;               ;IC
202112827;08/18/2020 12:00:00 AM;Topanga    ;BURGLARY                                                ;06/16/2020 12:00:00 AM;1200;21;2118;49;M;CONDOMINIUM/TOWNHOUSE                       ;500;AO
202105139;01/26/2020 12:00:00 AM;Topanga    ;BURGLARY FROM VEHICLE                                   ;01/25/2020 12:00:00 AM;2300;21;2146;28;M;STREET                                      ;               ;IC
202111368;07/08/2020 12:00:00 AM;Topanga    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;06/29/2020 12:00:00 AM;1522;21;2103;46;M;SINGLE FAMILY DWELLING                      ;               ;IC
202100750;07/05/2020 12:00:00 AM;Topanga    ;BATTERY - SIMPLE ASSAULT                                ;07/05/2020 12:00:00 AM;415;21;2137;54;F;SINGLE FAMILY DWELLING                      ;400;IC
202111436;07/10/2020 12:00:00 AM;Topanga    ;BATTERY - SIMPLE ASSAULT                                ;07/10/2020 12:00:00 AM;700;21;2177;70;M;STREET                                      ;400;AA
202113529;09/06/2020 12:00:00 AM;Topanga    ;BURGLARY                                                ;09/03/2020 12:00:00 AM;2200;21;2157;23;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);500;IC
202116948;12/12/2020 12:00:00 AM;Topanga    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;12/12/2020 12:00:00 AM;1335;21;2143;50;M;CLOTHING STORE                              ;               ;AA
202114531;10/06/2020 12:00:00 AM;Topanga    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;10/05/2020 12:00:00 AM;2000;21;2158;28;F;GARAGE/CARPORT                              ;               ;IC
202113718;09/11/2020 12:00:00 AM;Topanga    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;09/11/2020 12:00:00 AM;2030;21;2136;27;F;STREET                                      ;512;IC
202106402;02/23/2020 12:00:00 AM;Topanga    ;BUNCO, GRAND THEFT                                      ;02/19/2020 12:00:00 AM;1000;21;2125;56;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
202112484;08/07/2020 12:00:00 AM;Topanga    ;BATTERY - SIMPLE ASSAULT                                ;08/07/2020 12:00:00 AM;1845;21;2136;47;M;PARKING LOT                                 ;400;IC
202115508;10/31/2020 12:00:00 AM;Topanga    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;10/29/2020 12:00:00 AM;1715;21;2114;67;M;PARKING LOT                                 ;               ;IC
202113350;09/01/2020 12:00:00 AM;Topanga    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;08/30/2020 12:00:00 AM;1600;21;2105;51;F;PARKING LOT                                 ;               ;IC
202117032;12/15/2020 12:00:00 AM;Topanga    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;12/14/2020 12:00:00 AM;1430;21;2187;30;M;STREET                                      ;               ;IC
202110649;06/19/2020 12:00:00 AM;Topanga    ;VEHICLE - STOLEN                                        ;06/19/2020 12:00:00 AM;200;21;2139;0; ;STREET                                      ;               ;IC
202114204;09/27/2020 12:00:00 AM;Topanga    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;09/25/2020 12:00:00 AM;2200;21;2118;0; ;STREET                                      ;               ;IC
202107846;03/30/2020 12:00:00 AM;Topanga    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;03/30/2020 12:00:00 AM;1130;21;2158;24;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
202115975;11/14/2020 12:00:00 AM;Topanga    ;BATTERY - SIMPLE ASSAULT                                ;11/14/2020 12:00:00 AM;2050;21;2118;57;F;SINGLE FAMILY DWELLING                      ;400;AO
202115000;10/18/2020 12:00:00 AM;Topanga    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;10/18/2020 12:00:00 AM;1;21;2161;31;F;SINGLE FAMILY DWELLING                      ;400;IC
202107079;03/07/2020 12:00:00 AM;Topanga    ;BATTERY - SIMPLE ASSAULT                                ;03/07/2020 12:00:00 AM;1900;21;2158;27;F;RESTAURANT/FAST FOOD                        ;400;AO
202110284;06/09/2020 12:00:00 AM;Topanga    ;VEHICLE - STOLEN                                        ;06/08/2020 12:00:00 AM;2230;21;2196;0; ;DRIVEWAY                                    ;               ;IC
202110203;06/06/2020 12:00:00 AM;Topanga    ;VEHICLE - STOLEN                                        ;06/05/2020 12:00:00 AM;2110;21;2156;0; ;PARKING LOT                                 ;               ;IC
202107724;03/20/2020 12:00:00 AM;Topanga    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;03/02/2020 12:00:00 AM;1600;21;2189;7;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);308;AA
202104190;01/05/2020 12:00:00 AM;Topanga    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;01/05/2020 12:00:00 AM;2045;21;2143;29;M;PARKING LOT                                 ;200;IC
202107823;03/29/2020 12:00:00 AM;Topanga    ;TRESPASSING                                             ;03/23/2020 12:00:00 AM;430;21;2197;42;F;SINGLE FAMILY DWELLING                      ;               ;IC
202107274;03/11/2020 12:00:00 AM;Topanga    ;BURGLARY                                                ;03/05/2020 12:00:00 AM;930;21;2158;46;F;SINGLE FAMILY DWELLING                      ;               ;IC
202115417;10/28/2020 12:00:00 AM;Topanga    ;TRESPASSING                                             ;10/28/2020 12:00:00 AM;820;21;2157;24;M;OTHER/OUTSIDE                               ;               ;IC
202115294;10/24/2020 12:00:00 AM;Topanga    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;03/01/2020 12:00:00 AM;1800;21;2118;20;F;STREET                                      ;400;AO
