DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
221418972;11/15/2022 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;11/15/2020 12:00:00 AM;1200;14;1414;28;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO;2;626;2000 0400 1813 0552;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;600    INDIANA                      AV
231404594;12/31/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;03/04/2020 12:00:00 AM;2;14;1454;54;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0377;O;501;;Invest Cont;12900    WALSH                        AV
221411398;05/24/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;03/30/2020 12:00:00 AM;1640;14;1428;50;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822;H;501;;Invest Cont;10900    ROSE                         AV
221409128;04/12/2022 12:00:00 AM;Pacific    ;DISTURBING THE PEACE                                    ;04/20/2020 12:00:00 AM;950;14;1444;18;F;SINGLE FAMILY DWELLING                      ;               ;AO;2;886;1501;B;501;;Adult Other;13600    MARINA POINT                 DR
211409233;04/06/2021 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;08/19/2020 12:00:00 AM;1730;14;1496;0; ;GARAGE/CARPORT                              ;               ;IC;1;510;;;707;;Invest Cont;5900 W  CENTURY                      BL
231412171;06/09/2023 12:00:00 AM;Pacific    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;06/01/2020 12:00:00 AM;1200;14;1435;-2;M;SINGLE FAMILY DWELLING                      ;511;IC;2;930;0443;W;501;VERBAL THREAT;Invest Cont;3500    GRAND VIEW                   BL
221417043;09/28/2022 12:00:00 AM;Pacific    ;BUNCO, GRAND THEFT                                      ;12/01/2020 12:00:00 AM;1;14;1428;77;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;662;0701;O;501;;Invest Cont;3000    WESTWOOD                     BL
211408216;03/16/2021 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;12/28/2020 12:00:00 AM;1100;14;1496;0; ;OTHER BUSINESS                              ;               ;IC;2;668;;;203;;Invest Cont;9700    AIRPORT                      BL
211420201;08/03/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;08/03/2020 12:00:00 AM;1435;14;1463;31;F;PARKING LOT                                 ;               ;IC;1;440;0344;W;108;;Invest Cont;5500    WESTLAWN                     AV
221411798;05/31/2022 12:00:00 AM;Pacific    ;RAPE, FORCIBLE                                          ;06/25/2020 12:00:00 AM;2200;14;1479;16;F;SINGLE FAMILY DWELLING                      ;400;IC;1;121;1206 0942 0537 0913 1259 1824 1262 2034 2024 0527;W;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;8200    RAMSGATE                     AV
231419365;10/26/2023 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;06/01/2020 12:00:00 AM;1200;14;1473;33;M;OTHER PREMISE                               ;               ;IC;2;354;0377;H;710;;Invest Cont;7200 W  MANCHESTER                   AV
221418375;10/30/2022 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                ;10/30/2020 12:00:00 AM;2025;14;1458;23;F;ALLEY                                       ;400;IC;2;624;0400 0342 0444;H;103;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;4900 S  SLAUSON                      AV
211410751;04/30/2021 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;06/12/2020 12:00:00 AM;930;14;1438;30;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1501;B;501;;Invest Cont;3700    VETERAN                      AV
221404692;01/15/2022 12:00:00 AM;Pacific    ;DISTURBING THE PEACE                                    ;11/01/2020 12:00:00 AM;1;14;1431;56;M;STREET                                      ;               ;AO;2;886;1501;W;101;;Adult Other;MAIN                         ST
221419817;11/02/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;12/04/2020 12:00:00 AM;1005;14;1469;22;F;OTHER RESIDENCE                             ;               ;IC;2;354;0100;B;504;;Invest Cont;6900    KNOWLTON                     PL
221404829;01/18/2022 12:00:00 AM;Pacific    ;BURGLARY                                                ;07/16/2020 12:00:00 AM;300;14;1487;-1;X;OTHER BUSINESS                              ;               ;IC;1;310;0344;X;203;;Invest Cont;8600 S  SEPULVEDA                    BL
221421185;12/20/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;09/22/2020 12:00:00 AM;1200;14;1469;44;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0930 0929;W;501;;Invest Cont;7100    ALVERN                       ST
221411380;05/24/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;2040;14;1428;31;F;BANK                                        ;               ;IC;2;354;1822;H;602;;Invest Cont;3200    OVERLAND                     AV
221418374;10/30/2022 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                ;10/30/2020 12:00:00 AM;2025;14;1458;22;M;ALLEY                                       ;400;IC;2;624;0400 0416;H;103;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;5000 S  SLAUSON                      AV
231407360;03/22/2023 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                ;11/16/2020 12:00:00 AM;2300;14;1452;32;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC;2;624;0416;W;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;100    CATAMARAN                    ST
231421914;12/17/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;12/17/2020 12:00:00 AM;1315;14;1424;25;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0377 0928;W;501;;Invest Cont;3000    INGLEWOOD                    BL
221407828;03/18/2022 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   ;08/19/2020 12:00:00 AM;1800;14;1479;60;M;STREET                                      ;               ;IC;1;330;1607;H;101;;Invest Cont;5400 W  76TH                         ST
221420690;11/16/2022 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;11/14/2020 12:00:00 AM;1730;14;1433;52;M;PORCH, RESIDENTIAL                          ;               ;IC;1;440;0394;W;119;;Invest Cont;1100    VENICE                       BL
221405000;01/19/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;03/02/2020 12:00:00 AM;1020;14;1424;37;M;OTHER PREMISE                               ;               ;IC;2;354;1501;W;710;;Invest Cont;3100 S  BARRINGTON                   AV
221407872;03/20/2022 12:00:00 AM;Pacific    ;BURGLARY                                                ;04/01/2020 12:00:00 AM;1200;14;1453;65;F;PUBLIC STORAGE                              ;               ;IC;1;310;0397 1501;O;221;;Invest Cont;4000    GLENCOE                      AV
221407832;03/18/2021 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;12/14/2020 12:00:00 AM;805;14;1496;0; ;OTHER BUSINESS                              ;               ;IC;2;668;;;203;;Invest Cont;9700    AIRPORT                      BL
231412095;06/09/2023 12:00:00 AM;Pacific    ;RAPE, FORCIBLE                                          ;06/19/2020 12:00:00 AM;2300;14;1458;41;F;SINGLE FAMILY DWELLING                      ;400;IC;1;121;0526 1810 2001 2002 0527 0515 0913 1206 2034 1262;W;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;5000 S  SLAUSON                      AV
211406426;10/25/2020 12:00:00 AM;Pacific    ;BATTERY WITH SEXUAL CONTACT                             ;07/02/2020 12:00:00 AM;1;14;1488;16;M;OTHER BUSINESS                              ;400;AO;2;860;1251 1259 0522 1811;O;203;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;5700 W  CENTURY                      BL
211404448;01/06/2021 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;12/20/2020 12:00:00 AM;2300;14;1441;22;F;OTHER BUSINESS                              ;               ;IC;1;440;0344 0394;W;203;;Invest Cont;2500    PACIFIC                      AV
221410135;05/03/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;08/19/2020 12:00:00 AM;830;14;1414;37;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0377;A;502;;Invest Cont;600    ROSE                         AV
231405764;02/10/2023 12:00:00 AM;Pacific    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/01/2020 12:00:00 AM;1;14;1457;14;M;SINGLE FAMILY DWELLING                      ;400;IC;2;812;0522;W;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;12400    ALLIN                        ST
221420220;12/10/2022 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;10/24/2020 12:00:00 AM;1500;14;1407;21;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;;W;501;;Invest Cont;10100    TABOR                        ST
221404794;11/25/2020 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;10/28/2020 12:00:00 AM;900;14;1499;0; ;OTHER BUSINESS                              ;               ;IC;2;668;;;203;;Invest Cont;11200 S  LA CIENEGA                   BL
221418660;11/08/2022 12:00:00 AM;Pacific    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;06/18/2020 12:00:00 AM;1200;14;1412;27;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO;1;236;1501 2000 1814;W;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;00    WESTMINSTER                  AV
201410297;05/01/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;04/30/2020 12:00:00 AM;1900;14;1438;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;3700    GREENFIELD                   AV
231420990;11/26/2023 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;12/28/2020 12:00:00 AM;2130;14;1435;21;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC;2;626;0356 0400 0408 0429 1814;A;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;11900    WESTMINSTER                  AV
211406974;02/23/2021 12:00:00 AM;Pacific    ;BATTERY WITH SEXUAL CONTACT                             ;11/01/2020 12:00:00 AM;1930;14;1464;14;F;SINGLE FAMILY DWELLING                      ;400;IC;2;860;0522;O;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;7100    PLAYA VISTA                  DR
211415780;07/27/2021 12:00:00 AM;Pacific    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);10/01/2020 12:00:00 AM;1;14;1457;5;F;SINGLE FAMILY DWELLING                      ;400;AO;2;812;0500;W;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;4700    LINDBLADE                    DR
231407629;03/29/2023 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        ;11/05/2020 12:00:00 AM;1800;14;1437;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;3600 S  SEPULVEDA                    BL
221407877;03/19/2022 12:00:00 AM;Pacific    ;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;01/01/2020 12:00:00 AM;1;14;1409;4;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO;1;815;0400;A;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;3600    FARIS                        DR
231416189;08/08/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;08/08/2020 12:00:00 AM;1210;14;1453;41;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0928 0377;W;501;;Invest Cont;4000    GLENCOE                      AV
221413552;06/24/2022 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;03/18/2020 12:00:00 AM;2330;14;1496;27;F;GREYHOUND OR INTERSTATE BUS                 ;               ;IC;1;331;0344 1300;C;804;;Invest Cont;S  SEPULVEDA                    BL
211419146;09/23/2021 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;07/30/2020 12:00:00 AM;1530;14;1494;29;F;TRANSPORTATION FACILITY (AIRPORT)           ;400;IC;1;341;1822 0344;O;212;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;600    WORLD                        WY
211406057;02/05/2021 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;01/01/2020 12:00:00 AM;1200;14;1454;-1;X;OTHER BUSINESS                              ;               ;IC;1;440;1501 0913;X;203;;Invest Cont;13100    MINDANAO                     WY
231409333;08/17/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       ;08/17/2020 12:00:00 AM;1200;14;1407;36;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0377;W;502;;Invest Cont;3700    VINTON                       AV
