DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
231609439;06/23/2023 12:00:00 AM;Foothill   ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;06/23/2023 12:00:00 AM;530;16;1681;0;X;OTHER BUSINESS                              ;               ;IC;2;740;0329;X;203;;Invest Cont;ROSCOE
231609610;06/28/2023 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                ;06/28/2023 12:00:00 AM;530;16;1657;32;M;STREET                                      ;400;IC;2;624;0416 0913 0446;A;101;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;10000    COMMERCE                     AV
231607872;05/02/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       ;05/02/2023 12:00:00 AM;620;16;1695;28;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0377 0922;H;501;;Invest Cont;11100    ARMINTA                      ST
231606374;03/17/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;03/17/2023 12:00:00 AM;1345;16;1619;41;F;SINGLE FAMILY DWELLING                      ;400;AO;2;626;1814 0913 2000 0416;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;7000    PARSONS TRL
231608962;06/07/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;06/07/2023 12:00:00 AM;130;16;1608;25;F;STREET                                      ;               ;IC;1;331;0344 1300;W;101;;Invest Cont;11300    JEFF                         AV
231604507;01/16/2023 12:00:00 AM;Foothill   ;BURGLARY FROM VEHICLE                                   ;01/15/2023 12:00:00 AM;2200;16;1654;32;F;GARAGE/CARPORT                              ;               ;IC;1;330;0344;H;707;;Invest Cont;12300    OSBORNE                      ST
231612276;09/18/2023 12:00:00 AM;Foothill   ;BIKE - STOLEN                                           ;09/18/2023 12:00:00 AM;615;16;1684;42;F;SINGLE FAMILY DWELLING                      ;               ;IC;1;480;0344;H;501;;Invest Cont;7800    SIMPSON                      AV
231609313;06/19/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;06/19/2023 12:00:00 AM;1420;16;1681;29;F;SINGLE FAMILY DWELLING                      ;400;AA;2;626;0400 0416 0913;B;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Arrest;12200    PEORIA                       ST
231607114;04/10/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        ;04/08/2023 12:00:00 AM;1700;16;1675;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;MIDDLETON
231613042;10/15/2023 12:00:00 AM;Foothill   ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;10/15/2023 12:00:00 AM;1550;16;1681;0;M;DEPARTMENT STORE                            ;               ;IC;1;442;0325;W;404;;Invest Cont;8500    LAUREL CANYON                BL
