DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
230511641;07/27/2023 12:00:00 AM;Harbor     ;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;01/01/2020 12:00:00 AM;1;5;516;8;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
210509261;05/18/2021 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;09/01/2020 12:00:00 AM;1;5;517;42;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
230505232;02/02/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;05/07/2020 12:00:00 AM;2120;5;531;48;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
200504009;01/01/2020 12:00:00 AM;Harbor     ;OTHER MISCELLANEOUS CRIME                               ;01/01/2020 12:00:00 AM;2100;5;526;0;X;STREET                                      ;               ;AA
220512024;08/01/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;08/11/2020 12:00:00 AM;1200;5;503;35;M;CREDIT UNION                                ;               ;IC
220510443;06/21/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;12/28/2020 12:00:00 AM;1200;5;517;41;F;CYBERSPACE                                  ;               ;IC
230509206;05/25/2023 12:00:00 AM;Harbor     ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;08/25/2020 12:00:00 AM;1;5;523;0;M;POLICE FACILITY                             ;               ;IC
220506811;03/14/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;10/11/2020 12:00:00 AM;1055;5;503;31;F;OTHER BUSINESS                              ;               ;IC
220515779;11/08/2022 12:00:00 AM;Harbor     ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;03/02/2020 12:00:00 AM;1;5;523;0;M;POLICE FACILITY                             ;               ;IC
230506907;03/21/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;12/23/2020 12:00:00 AM;1200;5;529;0; ;AUTO REPAIR SHOP                            ;               ;IC
220507430;03/31/2022 12:00:00 AM;Harbor     ;DOCUMENT FORGERY / STOLEN FELONY                        ;09/20/2020 12:00:00 AM;1200;5;555;58;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
230510213;06/21/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;04/20/2020 12:00:00 AM;1025;5;504;50;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
200516527;11/12/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;11/12/2020 12:00:00 AM;430;5;508;0; ;DRIVEWAY                                    ;               ;IC
200514277;09/17/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          ;09/17/2020 12:00:00 AM;2255;5;558;46;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;AO
200506268;02/22/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;02/22/2020 12:00:00 AM;1900;5;511;29;F;SIDEWALK                                    ;400;IC
200506936;03/09/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;03/08/2020 12:00:00 AM;1830;5;506;0; ;STREET                                      ;               ;IC
200513373;08/25/2020 12:00:00 AM;Harbor     ;BURGLARY                                                ;08/11/2020 12:00:00 AM;246;5;564;0;X;PARKING UNDERGROUND/BUILDING                ;               ;IC
200510994;06/25/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;06/25/2020 12:00:00 AM;230;5;563;0; ;PARKING LOT                                 ;               ;IC
200517895;12/16/2020 12:00:00 AM;Harbor     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;12/16/2020 12:00:00 AM;2125;5;526;40;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);511;AO
200516175;11/04/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;11/04/2020 12:00:00 AM;1300;5;509;0; ;PARKING LOT                                 ;               ;IC
200517231;11/29/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;11/29/2020 12:00:00 AM;1900;5;506;41;M;GAS STATION                                 ;400;AO
200512066;07/20/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;07/20/2020 12:00:00 AM;750;5;585;60;F;SINGLE FAMILY DWELLING                      ;311;AA
200516455;11/10/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;11/10/2020 12:00:00 AM;1130;5;507;29;F;VEHICLE, PASSENGER/TRUCK                    ;400;AA
200512280;07/24/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;07/24/2020 12:00:00 AM;1600;5;564;55;F;MISSIONS/SHELTERS                           ;400;AA
200513966;09/08/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;09/04/2020 12:00:00 AM;1430;5;564;0;M;CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEM;               ;IC
200505875;02/14/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;02/13/2020 12:00:00 AM;2030;5;566;0; ;PARKING LOT                                 ;               ;IC
200517669;12/10/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;12/07/2020 12:00:00 AM;1100;5;517;0; ;STREET                                      ;               ;IC
200510674;06/16/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;06/15/2020 12:00:00 AM;1800;5;526;0; ;STREET                                      ;               ;IC
200506064;02/18/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;02/18/2020 12:00:00 AM;1730;5;529;31;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;JA
200507119;03/12/2020 12:00:00 AM;Harbor     ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;02/01/2020 12:00:00 AM;1;5;567;10;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AA
